#{"t_start": 1743793773.169447, "env_id": "sneaky_enemies"}
r,l,t
9.0,23,38.482455
3.0,15,38.502479
2.0,7,38.512995
4.0,15,38.535018
7.0,18,38.562548
4.0,24,38.594083
4.0,14,38.610098
12.0,29,38.644821
4.0,13,38.660901
10.0,30,38.697029
4.0,27,38.734482
8.0,31,38.772066
1.0,4,38.777578
4.0,19,38.800622
10.0,137,38.965094
9.0,15,38.983052
3.0,12,38.998834
3.0,11,39.012346
5.0,15,39.030434
10.0,17,39.054004
4.0,14,39.071093
3.0,8,39.082404
8.0,22,39.109071
2.0,7,39.118543
2.0,7,39.128142
1.0,3,39.132142
3.0,31,39.169566
3.0,11,39.183112
5.0,19,39.206128
1.0,3,39.209559
8.0,18,39.231503
8.0,11,39.246136
3.0,19,39.268063
2.0,15,39.288052
9.0,30,39.323524
2.0,11,39.336099
9.0,26,39.366158
4.0,35,39.411663
5.0,19,39.433775
8.0,18,39.454476
3.0,15,39.473592
3.0,15,39.49158
7.0,10,39.50418
3.0,11,39.517121
4.0,6,39.525151
4.0,10,39.539112
12.0,25,39.569207
10.0,37,39.613146
4.0,15,39.632206
4.0,8,39.642216
3.0,10,39.654555
4.0,10,39.667586
3.0,8,39.67811
11.0,125,39.8294
2.0,11,39.843437
9.0,34,39.884507
4.0,8,39.895025
9.0,27,39.928097
3.0,4,39.934097
3.0,11,39.947653
3.0,7,39.95817
4.0,15,39.977206
3.0,5,39.984205
2.0,11,40.003329
4.0,10,40.016447
3.0,18,40.038619
3.0,23,40.066203
10.0,27,40.099166
3.0,8,40.109676
2.0,11,40.125189
4.0,27,40.157846
8.0,22,40.184891
2.0,3,40.188431
13.0,21,40.217172
4.0,7,40.226176
8.0,14,40.246303
2.0,7,40.255821
3.0,15,40.273348
5.0,11,40.288138
2.0,7,40.296649
10.0,18,40.318692
10.0,24,40.348758
3.0,13,40.364276
8.0,14,40.383309
2.0,7,40.391828
11.0,23,40.421379
2.0,11,40.434898
3.0,4,40.439922
8.0,18,40.462964
2.0,3,40.467476
3.0,23,40.497032
11.0,46,40.553133
3.0,6,40.560651
2.0,7,40.57017
3.0,6,40.578691
10.0,22,40.604726
12.0,34,40.646828
9.0,16,40.666867
9.0,14,40.68796
3.0,23,40.716135
4.0,8,40.724701
3.0,8,40.735269
3.0,7,40.746881
12.0,89,40.850211
2.0,7,40.858787
3.0,6,40.866325
3.0,15,40.887505
7.0,22,40.91686
3.0,4,40.922858
4.0,11,40.936636
3.0,5,40.943175
3.0,9,40.956224
11.0,48,42.297197
7.0,14,42.31372
1.0,3,42.318238
2.0,11,42.337262
9.0,12,42.352299
5.0,13,42.372333
7.0,14,42.393366
12.0,97,42.513198
10.0,23,42.54534
2.0,11,42.559459
7.0,26,42.592174
3.0,15,42.610319
4.0,11,42.627372
11.0,15,42.644405
4.0,11,42.659443
9.0,18,42.681479
3.0,11,42.694998
9.0,13,42.711034
3.0,4,42.716539
2.0,6,42.72455
13.0,45,42.780182
7.0,10,42.792699
7.0,19,42.816241
4.0,27,42.849319
7.0,18,42.871492
7.0,14,42.888638
4.0,11,42.902208
9.0,14,42.919327
2.0,3,42.924323
3.0,11,42.937345
3.0,15,42.956907
4.0,7,42.965929
6.0,17,42.986062
9.0,26,43.019067
2.0,11,43.032649
4.0,10,43.044795
2.0,7,43.053367
3.0,15,43.071511
11.0,81,43.176791
3.0,6,43.183803
3.0,30,43.220874
4.0,33,43.262479
4.0,14,43.279514
2.0,7,43.28903
7.0,14,43.306057
6.0,23,43.335102
3.0,21,43.36117
8.0,18,43.384204
2.0,27,43.416265
5.0,18,43.43931
3.0,5,43.444828
8.0,14,43.464865
4.0,14,43.4819
7.0,10,43.494416
3.0,19,43.520983
2.0,11,43.534501
10.0,44,43.589108
5.0,14,43.606131
2.0,7,43.615143
4.0,27,43.648723
11.0,47,43.706816
10.0,39,43.754906
4.0,15,43.772942
4.0,9,43.78446
9.0,26,43.816521
5.0,10,43.830052
4.0,5,43.836558
3.0,22,43.86261
2.0,7,43.873128
2.0,19,43.896164
3.0,8,43.906186
3.0,14,43.924715
2.0,11,43.937745
2.0,7,43.947266
4.0,17,43.968305
4.0,11,43.981821
7.0,10,43.995851
2.0,3,43.999861
10.0,125,44.151309
11.0,44,44.204881
3.0,7,44.214397
8.0,30,44.25098
8.0,26,44.281531
3.0,8,44.29305
3.0,16,44.313085
4.0,8,44.323596
10.0,13,44.342616
2.0,7,44.351633
5.0,39,44.397221
9.0,15,44.416331
13.0,49,44.477475
4.0,6,44.484481
9.0,12,44.500515
7.0,22,44.529069
4.0,25,44.55962
10.0,41,44.609218
3.0,11,44.623737
6.0,41,44.675835
2.0,11,44.690365
6.0,27,44.722919
9.0,14,44.739954
3.0,19,44.763988
8.0,22,44.791548
3.0,15,44.809577
7.0,22,46.071688
2.0,7,46.083197
5.0,22,46.109735
3.0,19,46.140268
10.0,17,46.164381
8.0,14,46.1824
3.0,4,46.187907
7.0,10,46.202418
3.0,12,46.217436
4.0,7,46.225941
3.0,10,46.238459
7.0,10,46.252485
11.0,16,46.271501
4.0,7,46.280009
3.0,10,46.292517
7.0,10,46.30505
7.0,10,46.318123
8.0,22,46.347727
8.0,14,46.364756
2.0,7,46.375274
5.0,12,46.389309
8.0,14,46.406331
2.0,15,46.427381
12.0,53,46.490979
4.0,19,46.515013
2.0,3,46.519529
3.0,7,46.528048
4.0,7,46.538565
4.0,10,46.552193
2.0,7,46.560709
10.0,24,46.592276
3.0,19,46.616312
11.0,28,46.649893
8.0,19,46.673932
10.0,13,46.690965
3.0,6,46.698482
8.0,10,46.712
9.0,15,46.730035
2.0,15,46.749587
10.0,34,46.792653
9.0,38,46.839904
4.0,8,46.849916
2.0,7,46.858521
2.0,3,46.862494
9.0,14,46.881531
4.0,15,46.899565
3.0,15,46.920604
10.0,32,46.960196
3.0,18,46.982231
7.0,10,46.994747
11.0,26,47.027819
3.0,11,47.042337
4.0,12,47.056884
2.0,7,47.065889
10.0,23,47.095021
4.0,7,47.104291
12.0,34,47.145978
9.0,22,47.173732
9.0,22,47.199453
3.0,6,47.207016
4.0,8,47.218561
11.0,67,47.29665
10.0,68,47.380666
12.0,100,47.507669
2.0,3,47.511675
10.0,46,47.568289
2.0,7,47.576852
3.0,7,47.585884
4.0,6,47.593034
3.0,9,47.604171
2.0,7,47.613329
2.0,7,47.622874
3.0,20,47.646719
2.0,7,47.655324
10.0,16,47.677897
3.0,4,47.682903
2.0,11,47.696933
2.0,7,47.705969
7.0,22,47.732679
11.0,29,47.778864
11.0,34,47.820161
7.0,26,47.851393
9.0,22,47.879114
2.0,11,47.892629
3.0,10,47.905148
3.0,11,47.920181
3.0,7,47.928701
2.0,3,47.933701
2.0,7,47.942219
2.0,11,47.956254
3.0,5,47.962771
10.0,17,47.983806
2.0,7,47.993322
3.0,9,48.004842
3.0,4,48.011364
3.0,6,48.019882
7.0,10,48.032399
3.0,4,48.037911
7.0,22,48.066092
3.0,7,48.075131
5.0,22,48.102842
2.0,11,48.11595
4.0,18,48.138132
2.0,11,48.150711
9.0,13,48.168397
11.0,35,48.209654
10.0,38,48.257119
2.0,3,48.262119
4.0,27,48.293832
10.0,33,48.334083
8.0,22,48.359341
4.0,13,48.376396
11.0,26,48.409111
7.0,38,48.453981
4.0,7,48.465352
3.0,15,48.483485
4.0,16,48.503552
3.0,6,48.511071
10.0,24,48.541626
11.0,30,48.577201
3.0,19,48.602242
2.0,7,48.610759
10.0,20,48.636299
7.0,10,49.819175
2.0,7,49.829873
2.0,11,49.84991
4.0,16,49.879991
7.0,14,49.907543
10.0,61,50.020231
2.0,7,50.028745
5.0,27,50.061274
4.0,6,50.069785
11.0,19,50.096207
4.0,35,50.141034
14.0,43,50.199645
9.0,18,50.233207
10.0,18,50.270993
10.0,16,50.298562
10.0,24,50.341632
2.0,11,50.359165
3.0,15,50.379181
3.0,7,50.38869
3.0,15,50.40871
7.0,15,50.431423
2.0,23,50.460568
10.0,25,50.497285
5.0,25,50.527835
2.0,11,50.543363
11.0,52,50.61021
3.0,19,50.633246
8.0,22,50.660769
2.0,11,50.679433
11.0,43,50.745332
9.0,28,50.780377
2.0,7,50.788883
10.0,17,50.815356
10.0,37,50.861435
2.0,7,50.870953
4.0,11,50.884547
4.0,17,50.904692
2.0,19,50.929291
9.0,13,50.944811
4.0,16,50.97194
6.0,22,51.002608
10.0,16,51.022638
2.0,17,51.043673
11.0,31,51.082331
4.0,16,51.102365
12.0,50,51.164061
7.0,18,51.187952
4.0,10,51.199468
2.0,7,51.207976
2.0,11,51.222489
10.0,19,51.246081
7.0,28,51.279399
11.0,110,51.41251
7.0,10,51.431303
4.0,19,51.455416
9.0,18,51.480139
3.0,15,51.498276
3.0,5,51.507392
7.0,10,51.520008
2.0,3,51.524008
7.0,10,51.536144
7.0,14,51.553824
7.0,14,51.570544
3.0,5,51.57608
9.0,14,51.594633
10.0,21,51.61932
4.0,6,51.626889
3.0,16,51.650652
7.0,10,51.662194
6.0,35,51.704382
2.0,15,51.724522
11.0,26,51.754246
8.0,14,51.772029
3.0,18,51.795176
4.0,23,51.822739
3.0,11,51.837883
4.0,6,51.844884
8.0,10,51.857025
10.0,29,51.891741
3.0,11,51.905308
8.0,38,51.951994
7.0,10,51.966018
3.0,13,51.982548
4.0,9,51.993067
2.0,15,52.012103
4.0,23,52.041658
2.0,7,52.051177
9.0,11,52.064693
11.0,107,52.194432
2.0,3,52.198947
4.0,11,52.213464
4.0,6,52.221983
8.0,31,52.259635
3.0,11,52.274154
2.0,7,52.282671
7.0,31,52.324751
3.0,10,52.336772
3.0,23,52.36482
3.0,27,52.398894
3.0,11,52.413411
7.0,14,52.431447
5.0,13,52.447478
11.0,18,52.47004
3.0,14,52.487075
4.0,9,52.498591
8.0,18,52.521308
2.0,7,52.529872
7.0,10,52.54242
2.0,11,53.757599
9.0,13,53.774614
9.0,13,53.792652
4.0,9,53.807683
11.0,90,53.918366
6.0,11,53.934873
8.0,14,53.952893
11.0,69,54.038059
7.0,10,54.052583
4.0,10,54.064697
11.0,38,54.112453
3.0,11,54.126024
3.0,5,54.131569
12.0,33,54.171412
9.0,16,54.190547
7.0,10,54.203149
2.0,7,54.21269
4.0,6,54.220285
8.0,14,54.236396
3.0,14,54.254004
10.0,33,54.293841
4.0,8,54.305415
9.0,14,54.322388
9.0,10,54.334904
14.0,51,54.398053
10.0,17,54.419087
3.0,7,54.429604
9.0,13,54.445122
8.0,21,54.472844
9.0,34,54.513918
7.0,31,54.550989
4.0,8,54.562151
3.0,5,54.56772
3.0,5,54.574723
7.0,10,54.587858
8.0,10,54.601374
2.0,3,54.605375
4.0,7,54.613947
3.0,8,54.624512
10.0,13,54.643578
7.0,10,54.656692
8.0,14,54.674834
2.0,7,54.683401
4.0,16,54.702545
2.0,7,54.712092
2.0,7,54.721685
8.0,14,54.738838
9.0,11,54.752407
11.0,20,54.777205
3.0,19,54.801899
7.0,10,54.813473
7.0,26,54.845277
2.0,15,54.863967
9.0,13,54.879996
2.0,7,54.888602
11.0,15,54.906714
9.0,13,54.923285
8.0,14,54.940429
4.0,11,54.954007
10.0,14,54.971671
3.0,5,54.978154
7.0,10,54.991665
7.0,18,55.017218
10.0,24,55.053959
7.0,22,55.083709
2.0,12,55.100748
12.0,38,55.147334
4.0,9,55.158857
4.0,11,55.172892
7.0,10,55.185406
4.0,19,55.211965
8.0,18,55.233996
8.0,10,55.24602
2.0,11,55.260551
10.0,15,55.278956
3.0,11,55.292522
7.0,10,55.306572
3.0,6,55.314584
8.0,14,55.33262
8.0,14,55.351662
9.0,14,55.369209
7.0,10,55.381728
9.0,16,55.401762
10.0,31,55.439834
10.0,52,55.503464
4.0,19,55.527012
11.0,15,55.544523
8.0,22,55.57273
2.0,3,55.577309
9.0,19,55.600376
3.0,4,55.606883
6.0,15,55.626094
10.0,30,55.662876
8.0,14,55.68103
3.0,6,55.688627
10.0,20,55.712713
10.0,66,55.790432
8.0,11,55.806005
3.0,6,55.813576
11.0,24,55.845259
7.0,10,55.858292
9.0,14,55.875322
2.0,11,55.889164
10.0,14,55.907197
11.0,20,55.931238
3.0,13,55.947268
7.0,10,55.959792
8.0,19,55.984465
3.0,14,56.00258
9.0,17,56.022749
3.0,16,56.04187
3.0,19,56.066421
4.0,5,56.072937
9.0,19,56.097489
6.0,35,56.142558
3.0,11,56.156076
10.0,14,56.17363
2.0,7,56.183145
7.0,10,56.196169
3.0,4,56.201179
3.0,4,56.206691
4.0,20,56.231857
9.0,11,56.244432
9.0,14,56.262369
2.0,7,56.271476
8.0,14,56.287484
3.0,7,56.297047
7.0,14,56.318194
2.0,7,56.326732
3.0,15,57.56399
3.0,4,57.572011
10.0,62,57.657728
9.0,11,57.671749
8.0,10,57.686261
2.0,15,57.70428
9.0,18,57.728823
9.0,17,57.749843
7.0,14,57.769368
3.0,8,57.779877
9.0,19,57.805342
8.0,14,57.823409
9.0,20,57.848336
10.0,16,57.868
13.0,33,57.907083
10.0,11,57.920577
10.0,13,57.938701
3.0,7,57.947247
11.0,48,58.004416
10.0,32,58.043252
2.0,7,58.051795
4.0,16,58.071414
10.0,39,58.119031
3.0,5,58.126535
3.0,7,58.136058
4.0,9,58.14763
4.0,7,58.156169
3.0,10,58.16832
7.0,10,58.181855
2.0,7,58.19043
9.0,11,58.20403
7.0,14,58.222181
10.0,14,58.238292
7.0,10,58.250874
2.0,3,58.254858
10.0,12,58.268934
2.0,7,58.278506
7.0,14,58.295081
5.0,9,58.306187
4.0,8,58.318765
2.0,7,58.327315
3.0,6,58.335343
9.0,15,58.354424
7.0,10,58.366067
11.0,66,58.446755
3.0,12,58.46033
2.0,5,58.468478
2.0,7,58.477036
3.0,11,58.490575
3.0,8,58.500177
14.0,114,58.635255
13.0,26,58.667053
7.0,10,58.678584
11.0,41,58.727322
9.0,14,58.744916
12.0,64,58.819912
10.0,22,58.84755
9.0,12,58.862159
2.0,3,58.866327
9.0,14,58.883822
10.0,55,58.950689
2.0,7,58.959292
9.0,22,58.986559
11.0,57,59.054292
3.0,19,59.076446
4.0,7,59.084885
4.0,11,59.101005
10.0,16,59.120089
10.0,12,59.134524
3.0,4,59.141044
9.0,13,59.157128
6.0,15,59.17472
3.0,4,59.180282
9.0,13,59.196385
3.0,4,59.201417
9.0,17,59.222536
10.0,39,59.269221
9.0,14,59.286265
8.0,10,59.298845
10.0,22,59.326445
4.0,11,59.340019
2.0,7,59.348592
10.0,70,59.431467
4.0,11,59.44858
7.0,10,59.461071
2.0,7,59.469584
4.0,19,59.494629
3.0,4,59.500147
2.0,7,59.508665
12.0,36,59.554744
6.0,33,59.594817
2.0,7,59.604338
7.0,10,59.616367
11.0,30,59.653934
3.0,7,59.662452
10.0,37,59.708037
3.0,11,59.722565
7.0,10,59.736084
10.0,53,59.799279
2.0,7,59.808802
4.0,12,59.824321
4.0,23,59.853883
9.0,14,59.870942
3.0,4,59.875976
2.0,11,59.889966
7.0,10,59.902505
8.0,10,59.91508
11.0,36,59.958743
3.0,11,59.973779
2.0,7,59.982297
8.0,22,60.009475
10.0,36,60.054587
10.0,18,60.076235
7.0,10,60.089239
7.0,14,60.109258
8.0,14,61.44907
7.0,14,61.475358
3.0,5,61.484872
9.0,13,61.508419
10.0,35,61.582576
4.0,19,61.619641
3.0,7,61.63416
2.0,7,61.646976
3.0,6,61.655972
7.0,10,61.668998
5.0,12,61.687558
9.0,22,61.718183
8.0,10,61.731241
7.0,31,61.772798
7.0,10,61.786891
10.0,33,61.828115
7.0,10,61.840516
11.0,38,61.889323
10.0,30,61.930952
4.0,9,61.94431
10.0,28,61.979906
10.0,20,62.008489
9.0,15,62.027466
7.0,10,62.040068
11.0,23,62.076163
4.0,15,62.096239
9.0,13,62.112819
7.0,10,62.124386
7.0,10,62.139409
2.0,7,62.147978
8.0,14,62.164556
7.0,14,62.182247
3.0,12,62.198334
1.0,3,62.202334
3.0,9,62.212903
7.0,18,62.23502
5.0,14,62.250999
11.0,109,62.381153
4.0,12,62.398236
9.0,11,62.412808
7.0,10,62.425355
6.0,11,62.440393
7.0,14,62.458428
8.0,47,62.517032
9.0,14,62.53455
10.0,43,62.586322
11.0,43,62.64036
10.0,21,62.665397
10.0,16,62.686442
2.0,7,62.696456
8.0,10,62.70849
3.0,7,62.717002
7.0,10,62.731531
8.0,14,62.749568
9.0,12,62.766593
3.0,8,62.777653
10.0,16,62.797369
10.0,18,62.819026
7.0,10,62.832108
9.0,18,62.854164
8.0,18,62.874798
9.0,11,62.889883
10.0,25,62.919535
11.0,77,63.013702
2.0,3,63.018218
7.0,10,63.030741
12.0,68,63.118958
7.0,10,63.131475
13.0,41,63.179522
2.0,7,63.190754
10.0,51,63.256036
7.0,10,63.271703
9.0,26,63.30331
3.0,7,63.312883
8.0,18,63.334055
3.0,5,63.340543
2.0,3,63.344543
2.0,3,63.349111
9.0,10,63.361181
4.0,11,63.374212
2.0,7,63.382625
3.0,5,63.3892
9.0,30,63.426417
7.0,10,63.440824
10.0,16,63.459767
2.0,7,63.468345
7.0,10,63.482431
9.0,13,63.498509
3.0,11,63.513025
5.0,18,63.53703
4.0,10,63.548179
2.0,7,63.558686
4.0,19,63.581358
7.0,18,63.603511
11.0,61,63.676435
9.0,18,63.698478
3.0,5,63.705481
7.0,14,63.722518
10.0,19,63.744694
2.0,6,63.752267
5.0,14,63.769274
8.0,18,63.790863
9.0,14,63.813928
11.0,45,63.869449
3.0,7,63.879594
7.0,18,63.901706
4.0,7,63.911225
11.0,22,63.938784
7.0,10,63.951302
9.0,10,63.963819
7.0,10,63.978372
3.0,15,63.996392
7.0,14,64.014926
2.0,3,64.019448
3.0,5,64.026447
5.0,15,64.045482
8.0,14,64.06352
10.0,34,64.105103
2.0,7,65.399793
7.0,10,65.416817
9.0,14,65.436846
7.0,18,65.462433
11.0,33,65.505977
3.0,7,65.519018
2.0,7,65.530104
12.0,62,65.609722
11.0,138,65.777587
3.0,6,65.784589
3.0,4,65.791136
12.0,71,65.874511
3.0,6,65.882126
9.0,16,65.903214
2.0,11,65.916297
7.0,14,65.93388
11.0,109,66.064465
10.0,15,66.084408
8.0,18,66.108965
7.0,10,66.122484
3.0,8,66.132
11.0,65,66.210572
3.0,6,66.218144
11.0,70,66.301589
8.0,14,66.318709
3.0,4,66.324709
3.0,6,66.332251
7.0,14,66.349417
2.0,7,66.35893
11.0,44,66.411326
10.0,54,66.482077
7.0,10,66.494653
7.0,10,66.506764
8.0,10,66.519284
10.0,32,66.56328
2.0,7,66.574352
2.0,3,66.579397
11.0,72,66.694522
7.0,10,66.714558
3.0,6,66.746126
7.0,10,66.785229
2.0,7,66.807385
9.0,10,66.821913
3.0,15,66.849052
8.0,22,66.902172
2.0,11,66.917213
9.0,10,66.930721
7.0,14,66.949749
11.0,135,67.147486
9.0,12,67.164819
8.0,22,67.199571
3.0,6,67.210098
3.0,7,67.238665
12.0,33,67.304333
10.0,22,67.334877
10.0,20,67.364167
10.0,12,67.38152
9.0,13,67.411076
3.0,4,67.417585
10.0,17,67.443153
7.0,14,67.463188
14.0,25,67.49926
13.0,59,67.586189
7.0,10,67.599481
7.0,10,67.614527
10.0,52,67.701
4.0,8,67.713521
3.0,11,67.729573
8.0,10,67.746614
3.0,6,67.754622
11.0,19,67.7827
9.0,15,67.801735
14.0,103,67.941619
9.0,11,67.956194
9.0,15,67.975349
8.0,14,67.992439
7.0,10,68.00498
10.0,137,68.191223
3.0,23,68.219908
9.0,11,68.235482
2.0,15,68.25456
7.0,10,68.269625
10.0,28,68.304695
9.0,10,69.659324
9.0,18,69.684844
3.0,6,69.694355
10.0,14,69.714375
3.0,4,69.720731
8.0,27,69.760794
7.0,10,69.773307
10.0,80,69.882568
8.0,14,69.90061
12.0,18,69.922645
9.0,10,69.936672
7.0,10,69.949203
2.0,3,69.953203
8.0,10,69.966226
12.0,36,70.00982
11.0,19,70.034861
11.0,65,70.114503
9.0,11,70.128537
10.0,36,70.173589
2.0,11,70.188183
2.0,7,70.197659
7.0,10,70.210167
10.0,70,70.299342
11.0,16,70.322468
10.0,53,70.388977
7.0,10,70.408031
10.0,36,70.46614
11.0,55,70.542111
9.0,10,70.556128
11.0,57,70.635021
11.0,20,70.660639
7.0,10,70.67513
2.0,7,70.686154
9.0,15,70.705213
12.0,47,70.761459
9.0,10,70.774966
11.0,23,70.807119
9.0,11,70.824642
7.0,18,70.847172
10.0,20,70.874728
9.0,11,70.890268
3.0,6,70.901786
7.0,10,70.916811
2.0,7,70.927339
4.0,9,70.943857
3.0,15,70.963888
2.0,7,70.973399
4.0,31,71.014352
3.0,6,71.021859
10.0,68,71.103601
7.0,10,71.117748
9.0,11,71.13132
2.0,7,71.140881
11.0,21,71.167552
9.0,10,71.180154
7.0,10,71.192267
10.0,12,71.207322
10.0,28,71.24196
3.0,6,71.249535
9.0,11,71.263081
8.0,14,71.281738
14.0,90,71.388557
8.0,18,71.410704
3.0,11,71.424277
9.0,11,71.43835
2.0,7,71.448947
2.0,7,71.457515
14.0,34,71.504622
8.0,11,71.518621
7.0,10,71.532112
9.0,12,71.547148
12.0,38,71.594741
10.0,51,71.667908
9.0,13,71.684962
10.0,47,71.740288
7.0,10,71.752818
7.0,10,71.764418
3.0,4,71.769994
7.0,10,71.783083
3.0,7,71.792279
8.0,14,71.809409
7.0,10,71.82495
11.0,30,71.862175
2.0,11,71.876197
7.0,14,71.893239
10.0,26,71.924479
9.0,15,71.944525
4.0,13,71.960557
3.0,6,71.968069
2.0,7,71.976581
10.0,205,72.227122
2.0,3,72.232128
4.0,11,72.246158
3.0,8,72.256675
9.0,26,72.290764
2.0,3,72.294764
3.0,4,72.301281
4.0,11,72.315315
2.0,3,72.31983
3.0,4,72.326336
5.0,17,73.611267
10.0,66,73.699884
2.0,7,73.709403
7.0,10,73.722921
3.0,25,73.760967
10.0,17,73.787501
2.0,7,73.796505
11.0,30,73.831532
11.0,20,73.854626
7.0,10,73.868322
10.0,23,73.896483
4.0,19,73.91917
3.0,5,73.925164
5.0,10,73.937285
11.0,160,74.132813
3.0,6,74.140331
10.0,23,74.170884
11.0,97,74.288166
10.0,79,74.384342
7.0,10,74.397003
7.0,14,74.413521
7.0,10,74.424761
9.0,13,74.440876
9.0,22,74.469428
11.0,141,74.639998
8.0,22,74.679102
14.0,32,74.719724
10.0,112,74.854597
11.0,123,75.004667
2.0,7,75.014186
7.0,10,75.028232
9.0,10,75.040747
4.0,6,75.048266
9.0,10,75.060836
7.0,10,75.075387
2.0,7,75.083958
7.0,10,75.09611
11.0,18,75.117744
12.0,45,75.171382
2.0,7,75.180525
10.0,39,75.228959
10.0,23,75.258045
4.0,15,75.276562
4.0,11,75.290999
3.0,6,75.298515
2.0,5,75.305513
9.0,10,75.32054
9.0,35,75.367109
4.0,6,75.375109
7.0,10,75.388134
10.0,21,75.417362
10.0,113,75.585765
4.0,6,75.593338
5.0,15,75.618728
11.0,57,75.74114
7.0,10,75.753648
9.0,13,75.769763
11.0,18,75.793326
13.0,77,75.894213
11.0,18,75.916899
10.0,36,75.961142
10.0,41,76.011443
11.0,24,76.044087
11.0,119,76.191356
3.0,5,76.199882
4.0,5,76.206421
7.0,18,76.228597
10.0,31,77.597168
4.0,6,77.613709
7.0,10,77.639292
7.0,10,77.672889
11.0,19,77.706942
7.0,10,77.726465
10.0,37,77.781548
10.0,55,77.856718
4.0,8,77.86826
2.0,3,77.873258
9.0,11,77.893358
10.0,68,77.991683
9.0,11,78.007711
7.0,10,78.021222
8.0,14,78.039276
9.0,11,78.054761
10.0,12,78.070833
10.0,16,78.091954
3.0,4,78.09747
11.0,100,78.221451
7.0,10,78.234015
9.0,10,78.247076
10.0,13,78.262594
9.0,12,78.277591
8.0,14,78.29532
11.0,15,78.313429
2.0,7,78.32287
7.0,10,78.335411
7.0,10,78.347498
9.0,14,78.365074
11.0,71,78.456745
10.0,26,78.487162
11.0,109,78.620391
9.0,11,78.642509
9.0,14,78.659352
10.0,131,78.818723
9.0,10,78.83124
11.0,19,78.854358
9.0,11,78.867498
4.0,12,78.883036
2.0,3,78.886574
9.0,10,78.8987
2.0,11,78.912237
11.0,111,79.053358
4.0,8,79.063904
10.0,12,79.079938
12.0,103,79.204415
7.0,14,79.222455
10.0,14,79.239491
9.0,11,79.254009
3.0,7,79.262528
8.0,10,79.275045
7.0,10,79.288079
11.0,32,79.326645
11.0,58,79.397872
9.0,26,79.429562
2.0,3,79.433559
9.0,11,79.447677
7.0,10,79.461184
4.0,11,79.474693
9.0,14,79.492221
7.0,10,79.506244
11.0,48,79.564499
10.0,55,79.628989
10.0,20,79.652132
2.0,3,79.656132
2.0,3,79.660551
11.0,36,79.705312
9.0,11,79.719416
4.0,27,79.751098
9.0,13,79.767218
10.0,104,79.891608
11.0,93,80.004044
11.0,230,81.476496
7.0,10,81.491012
7.0,10,81.507557
9.0,10,81.52208
7.0,10,81.534605
10.0,234,81.824129
9.0,11,81.839167
12.0,22,81.8652
10.0,227,82.148987
3.0,19,82.172586
10.0,16,82.192231
4.0,12,82.206765
3.0,8,82.220302
10.0,123,82.368936
12.0,28,82.404014
9.0,13,82.421059
7.0,10,82.433582
9.0,13,82.450614
10.0,14,82.468679
7.0,10,82.48026
9.0,13,82.496374
11.0,106,82.622219
11.0,113,82.759995
3.0,4,82.764995
10.0,12,82.780031
9.0,10,82.791549
3.0,5,82.799593
3.0,19,82.822628
9.0,10,82.835146
9.0,13,82.853261
11.0,21,82.878912
9.0,11,82.893055
9.0,10,82.904639
9.0,11,82.918727
11.0,88,83.025517
10.0,85,83.127838
10.0,44,83.179533
2.0,7,83.188481
2.0,3,83.192481
9.0,10,83.204573
10.0,14,83.22254
10.0,39,83.268322
10.0,54,83.333271
4.0,28,83.367493
10.0,19,83.391555
7.0,10,83.40559
9.0,10,83.420632
7.0,10,83.43415
10.0,50,83.497618
10.0,116,83.637663
7.0,10,83.650202
10.0,29,83.687421
11.0,132,83.846353
10.0,294,85.431385
10.0,107,85.558779
10.0,328,85.943399
3.0,11,85.956404
10.0,52,86.018573
9.0,15,86.036675
7.0,10,86.050252
10.0,37,86.095453
10.0,12,86.11049
7.0,10,86.123035
7.0,10,86.136594
10.0,190,86.363365
11.0,43,86.414955
10.0,96,86.533217
11.0,135,86.695005
7.0,10,86.708041
11.0,265,87.023257
11.0,18,87.04537
10.0,120,87.193303
3.0,6,87.200819
7.0,10,87.213335
7.0,14,87.232377
10.0,164,87.43137
11.0,137,87.599193
10.0,21,87.624305
10.0,69,88.973374
10.0,26,89.004407
10.0,152,89.222286
9.0,11,89.236379
9.0,13,89.255083
10.0,12,89.272169
10.0,17,89.293837
11.0,500,89.898079
7.0,10,89.911107
3.0,5,89.917618
12.0,46,89.976218
11.0,136,90.141572
9.0,10,90.153753
9.0,10,90.166323
11.0,500,90.756848
11.0,140,90.921346
10.0,252,91.225363
10.0,127,91.382684
9.0,15,91.401357
7.0,10,91.41451
8.0,10,92.6673
7.0,10,92.683816
9.0,10,92.696828
10.0,143,92.882029
8.0,34,92.922609
2.0,3,92.927115
9.0,10,92.942638
2.0,11,92.956365
9.0,11,92.971888
11.0,332,93.372433
2.0,3,93.376944
10.0,13,93.393466
11.0,228,93.672525
11.0,500,94.268085
11.0,470,94.834829
9.0,10,94.847866
10.0,147,95.030157
