#{"t_start": 1743754295.1452782, "env_id": "sneaky_enemies"}
r,l,t
3.0,7,34.04523
3.0,7,34.05425
2.0,3,34.058756
3.0,13,34.075272
3.0,8,34.085787
13.0,29,34.121575
3.0,7,34.131059
3.0,11,34.145153
4.0,11,34.15921
8.0,18,34.184979
12.0,27,34.226076
3.0,19,34.261603
2.0,7,34.273124
2.0,7,34.282634
4.0,8,34.293146
7.0,10,35.539189
11.0,31,35.580853
3.0,8,35.59336
4.0,30,35.638912
4.0,19,35.667452
3.0,10,35.684482
2.0,7,35.694997
7.0,10,35.712038
4.0,15,35.735618
10.0,22,35.765141
3.0,12,35.782835
10.0,19,35.807867
3.0,8,35.819903
2.0,11,35.834414
9.0,11,35.849971
3.0,12,35.865309
4.0,10,35.878825
3.0,13,35.896186
4.0,23,35.925296
4.0,15,35.944854
4.0,9,35.956904
7.0,14,35.97438
2.0,11,35.988893
3.0,4,35.994112
2.0,11,36.00986
2.0,15,36.02888
10.0,29,36.065437
7.0,18,36.087468
3.0,5,36.094023
4.0,15,36.11315
10.0,36,36.157921
4.0,10,36.170015
4.0,10,36.182577
3.0,5,36.189083
7.0,14,36.206565
4.0,12,36.220705
11.0,26,36.25385
9.0,18,36.275888
4.0,9,36.287409
2.0,7,36.296932
3.0,18,36.31947
7.0,10,36.332001
7.0,10,36.344518
3.0,10,36.358068
2.0,11,36.371937
2.0,9,36.383481
2.0,7,36.393059
8.0,18,36.414981
8.0,22,36.442537
2.0,11,36.456063
4.0,6,36.463579
7.0,14,36.481617
10.0,34,36.527414
11.0,25,36.557973
4.0,7,36.567488
7.0,18,36.596687
2.0,7,36.606205
8.0,15,36.625238
3.0,6,36.633407
8.0,14,36.653988
9.0,13,36.67703
2.0,7,36.687549
9.0,19,36.716211
3.0,12,36.73121
4.0,6,36.739752
3.0,11,36.754986
10.0,22,36.787525
11.0,39,36.845649
4.0,10,36.8592
8.0,22,36.888249
3.0,7,36.896767
1.0,3,36.902289
9.0,26,36.93487
8.0,18,36.959425
7.0,18,36.982469
4.0,6,36.990992
2.0,3,36.99502
9.0,18,37.019105
9.0,18,37.042789
11.0,30,37.084416
9.0,18,37.109964
9.0,34,37.158051
10.0,54,37.228806
3.0,7,37.238816
4.0,14,37.256061
4.0,11,37.27086
4.0,23,37.299993
3.0,8,37.311019
5.0,13,37.326529
3.0,6,37.335046
3.0,11,37.348931
2.0,7,37.358938
7.0,10,37.371152
8.0,18,37.395962
6.0,25,37.430706
7.0,26,37.464823
4.0,9,37.477186
8.0,10,37.490835
10.0,15,37.512444
3.0,8,37.522958
2.0,7,37.532015
3.0,11,37.546524
4.0,6,37.554045
10.0,25,37.585218
11.0,26,37.617577
13.0,34,37.659158
4.0,15,37.677728
9.0,30,37.716797
7.0,14,37.736573
8.0,18,37.763714
10.0,15,37.78576
8.0,14,37.806815
3.0,15,37.82686
4.0,6,37.835381
7.0,12,37.85293
3.0,11,37.867452
2.0,3,37.871973
9.0,14,37.890015
2.0,11,37.904538
4.0,18,37.927587
3.0,4,37.934103
10.0,14,37.951652
7.0,10,37.964176
13.0,44,38.020382
9.0,22,38.048943
3.0,11,38.062981
4.0,15,38.082023
10.0,19,38.106059
2.0,3,38.110573
7.0,14,38.128093
2.0,3,38.132598
9.0,13,38.148623
9.0,14,38.165639
10.0,15,38.183781
3.0,10,38.196341
3.0,11,38.210475
4.0,7,38.218985
7.0,10,38.231175
3.0,5,38.238147
4.0,19,38.261847
10.0,15,39.513734
8.0,19,39.544272
8.0,22,39.575972
5.0,11,39.592956
8.0,14,39.613982
2.0,7,39.624502
2.0,7,39.637017
3.0,8,39.650037
8.0,14,39.670565
2.0,6,39.679079
9.0,20,39.705105
10.0,13,39.721128
4.0,11,39.734638
