#{"t_start": 1743793487.1829495, "env_id": "sneaky_enemies"}
r,l,t
3.0,10,37.29277
9.0,22,37.320421
3.0,18,37.342511
4.0,21,38.557608
4.0,10,38.575192
3.0,8,38.588706
2.0,11,38.604731
4.0,16,38.630263
1.0,4,38.636274
3.0,4,38.641785
8.0,14,38.661317
3.0,14,38.678821
10.0,71,38.767916
8.0,14,38.786949
7.0,22,38.813847
7.0,23,38.842202
2.0,8,38.853336
3.0,7,38.861906
3.0,9,38.873416
2.0,7,38.882023
4.0,12,38.897564
7.0,10,38.910653
3.0,31,38.947947
7.0,10,38.96167
3.0,6,38.968673
2.0,15,38.987782
2.0,7,38.998336
10.0,12,39.01248
3.0,5,39.020015
10.0,16,39.040123
5.0,15,39.059274
10.0,30,39.095472
10.0,97,39.215794
4.0,9,39.227336
9.0,15,39.247023
10.0,22,39.284735
8.0,22,39.314363
8.0,18,39.337751
3.0,11,39.352499
9.0,30,39.388204
3.0,5,39.394767
10.0,36,39.441044
9.0,12,39.458093
8.0,14,39.475216
8.0,26,39.507373
3.0,10,39.51997
4.0,15,39.537954
9.0,14,39.556272
8.0,18,39.579324
11.0,22,39.60687
7.0,14,39.624918
3.0,19,39.648475
1.0,4,39.653994
3.0,11,39.669322
7.0,10,39.682358
4.0,12,39.698878
11.0,22,39.726562
5.0,23,39.75774
3.0,19,39.782418
3.0,8,39.793927
3.0,17,39.813957
9.0,27,39.850198
3.0,7,39.860204
4.0,17,39.887318
2.0,13,39.905413
4.0,6,39.918901
5.0,16,39.939002
5.0,13,39.956662
3.0,11,39.97426
9.0,13,39.992312
10.0,22,40.018351
11.0,28,40.05494
3.0,15,40.075013
9.0,11,40.088494
3.0,5,40.095066
10.0,86,40.1979
8.0,38,40.245648
3.0,15,40.263193
2.0,7,40.272711
3.0,7,40.282236
7.0,14,40.298753
10.0,40,40.347958
9.0,15,40.366126
1.0,3,40.370664
11.0,41,40.421496
11.0,30,40.462165
9.0,19,40.485195
10.0,20,40.511768
11.0,23,40.542373
8.0,14,40.559404
3.0,6,40.566918
10.0,37,40.62106
11.0,116,40.759131
4.0,13,40.77524
8.0,10,40.788602
10.0,17,40.808745
10.0,37,40.855932
2.0,7,40.865462
10.0,18,40.887877
8.0,10,40.900394
10.0,26,40.932477
10.0,110,41.06714
7.0,10,41.08022
11.0,21,41.105363
7.0,10,41.118909
9.0,11,41.133037
7.0,10,41.14558
3.0,6,41.153615
7.0,14,42.415629
11.0,49,42.486763
11.0,18,42.511313
2.0,3,42.516318
9.0,14,42.53735
10.0,58,42.630043
4.0,6,42.64166
10.0,12,42.665226
8.0,14,42.688004
2.0,19,42.721616
11.0,68,42.816054
7.0,10,42.830083
7.0,14,42.846614
10.0,16,42.867161
3.0,8,42.877681
3.0,7,42.886197
3.0,8,42.896715
2.0,7,42.905232
10.0,27,42.938783
7.0,10,42.954335
8.0,10,42.966937
9.0,18,42.989056
8.0,10,43.00274
2.0,11,43.015327
7.0,10,43.027895
7.0,10,43.040444
2.0,7,43.049432
9.0,11,43.062547
13.0,29,43.099238
9.0,15,43.117383
9.0,18,43.141042
3.0,11,43.15425
2.0,11,43.170312
7.0,10,43.182919
4.0,11,43.19641
4.0,5,43.202927
10.0,14,43.22096
7.0,10,43.233481
10.0,23,43.26262
7.0,10,43.275139
9.0,15,43.296192
10.0,104,43.422958
8.0,10,43.435475
2.0,7,43.443993
9.0,11,43.45852
11.0,39,43.507117
3.0,6,43.514633
10.0,42,43.565223
7.0,10,43.577738
7.0,22,43.60646
11.0,29,43.644666
9.0,21,43.673302
11.0,21,43.698412
4.0,6,43.706013
11.0,104,43.831866
3.0,7,43.840407
10.0,49,43.898555
11.0,21,43.926174
8.0,14,43.943231
9.0,14,43.964292
11.0,97,44.081843
11.0,25,44.111786
3.0,8,44.122304
13.0,99,44.238944
10.0,16,44.259067
3.0,4,44.264644
10.0,16,44.283703
3.0,6,44.29225
3.0,19,44.314364
4.0,13,44.33143
3.0,15,44.350013
10.0,81,44.446043
10.0,144,44.617824
3.0,5,44.625342
8.0,18,44.648378
10.0,252,44.953561
4.0,12,44.969079
7.0,10,44.982114
8.0,14,45.00314
8.0,14,45.021157
9.0,13,46.266521
7.0,10,46.279035
11.0,45,46.355709
8.0,14,46.377729
3.0,4,46.383247
8.0,18,46.405266
9.0,18,46.436571
11.0,42,46.496191
11.0,50,46.555474
8.0,10,46.568043
7.0,10,46.584634
9.0,14,46.606501
7.0,14,46.634065
4.0,15,46.654479
9.0,11,46.673107
9.0,23,46.707901
10.0,23,46.736452
9.0,13,46.754591
8.0,35,46.79947
11.0,109,46.936011
2.0,7,46.945522
3.0,7,46.956571
11.0,24,46.985106
2.0,3,46.990113
10.0,34,47.03089
11.0,22,47.057579
10.0,73,47.147914
2.0,7,47.15695
12.0,58,47.226604
3.0,8,47.237121
8.0,10,47.248639
8.0,34,47.294796
10.0,37,47.34092
9.0,13,47.356962
11.0,146,47.533817
7.0,10,47.547342
3.0,11,47.56087
7.0,14,47.5784
11.0,110,47.717201
10.0,150,47.899384
3.0,7,47.907901
2.0,7,47.918436
7.0,10,47.930461
10.0,34,47.97408
3.0,7,47.982596
4.0,19,48.007656
8.0,14,48.024691
8.0,10,48.03721
2.0,7,48.04755
8.0,14,48.064622
9.0,11,48.07914
2.0,11,48.094183
3.0,6,48.101694
10.0,46,48.15776
8.0,19,48.181376
3.0,5,48.188406
2.0,7,48.196974
8.0,10,48.210491
9.0,20,48.238135
7.0,14,48.267084
10.0,26,48.304177
2.0,4,48.310205
11.0,73,48.399232
10.0,21,48.426784
2.0,3,48.430293
10.0,17,48.452356
7.0,14,48.469394
9.0,15,48.488428
2.0,3,48.491945
10.0,17,48.515
3.0,7,48.523519
7.0,10,48.537038
8.0,19,48.561282
3.0,5,48.567314
9.0,14,48.588376
10.0,17,48.609416
4.0,8,48.618932
4.0,6,48.630467
3.0,7,48.638983
11.0,129,48.797226
4.0,27,48.832303
2.0,7,48.84182
10.0,15,48.860351
4.0,9,48.872869
11.0,27,48.904401
7.0,10,50.080684
3.0,7,50.094979
10.0,24,50.138073
9.0,17,50.158602
9.0,34,50.206748
8.0,14,50.223767
3.0,4,50.228768
2.0,7,50.238276
7.0,15,50.260319
3.0,17,50.282341
4.0,6,50.290348
8.0,19,50.315953
3.0,6,50.324544
4.0,10,50.3381
3.0,8,50.348605
10.0,13,50.365262
10.0,18,50.388297
8.0,10,50.400761
11.0,74,50.491019
8.0,19,50.516686
3.0,4,50.522205
7.0,10,50.533749
1.0,4,50.538748
10.0,58,50.608164
5.0,25,50.641268
3.0,7,50.650839
9.0,10,50.664675
2.0,7,50.674222
7.0,10,50.686769
8.0,18,50.708794
9.0,11,50.724845
7.0,10,50.737364
8.0,14,50.756422
9.0,13,50.773489
11.0,36,50.818578
4.0,6,50.827097
4.0,11,50.84314
11.0,229,51.143772
7.0,19,51.166492
11.0,25,51.196159
7.0,10,51.208726
7.0,10,51.221834
3.0,4,51.227838
10.0,42,51.27724
7.0,10,51.290292
2.0,7,51.299328
8.0,22,51.32589
10.0,247,51.624174
10.0,48,51.682854
7.0,10,51.695372
3.0,9,51.705888
10.0,16,51.727931
7.0,10,51.740955
3.0,16,51.762516
7.0,10,51.775033
3.0,12,51.789551
2.0,15,51.808587
2.0,9,51.820105
2.0,7,51.828622
7.0,18,51.852175
7.0,10,51.865237
10.0,37,51.91224
3.0,6,51.920747
9.0,14,51.940274
6.0,15,51.960402
2.0,7,51.970412
8.0,10,51.982447
8.0,14,51.998963
10.0,218,52.267308
7.0,10,52.280334
3.0,6,52.288344
3.0,7,52.296862
9.0,11,52.310892
8.0,14,52.328416
10.0,64,52.410127
9.0,15,52.429247
11.0,30,52.464921
4.0,8,52.474527
10.0,79,52.568969
3.0,6,52.577514
8.0,14,52.595573
3.0,10,52.607118
9.0,13,52.623837
10.0,21,52.648864
3.0,4,52.654407
9.0,13,52.668975
10.0,139,54.010882
7.0,10,54.025404
3.0,7,54.033914
7.0,14,54.052463
10.0,48,54.112269
3.0,12,54.127711
5.0,21,54.15291
11.0,53,54.218492
3.0,23,54.246139
10.0,67,54.325256
10.0,13,54.341846
10.0,22,54.368998
7.0,10,54.380507
3.0,11,54.396274
5.0,35,54.43896
8.0,10,54.451011
10.0,55,54.516319
11.0,156,54.703576
7.0,30,54.741374
13.0,78,54.834397
10.0,433,55.351163
7.0,14,55.368158
10.0,109,55.498479
7.0,18,55.521195
9.0,22,55.549084
7.0,10,55.56145
9.0,15,55.57957
9.0,15,55.599555
10.0,164,55.795274
7.0,10,55.807791
10.0,153,55.988702
4.0,15,56.009586
9.0,13,56.025248
2.0,3,56.029253
3.0,14,56.047174
10.0,29,56.081341
7.0,14,56.099581
7.0,14,56.11657
11.0,172,56.317176
10.0,13,57.675417
7.0,10,57.691441
7.0,23,57.726831
2.0,11,57.742819
10.0,203,57.996504
7.0,10,58.010528
10.0,92,58.123457
8.0,14,58.141437
11.0,22,58.168139
3.0,8,58.178654
3.0,4,58.185172
10.0,20,58.209207
10.0,18,58.235768
12.0,26,58.26884
10.0,15,58.288875
8.0,10,58.300905
2.0,11,58.315429
3.0,6,58.322945
2.0,8,58.337478
7.0,10,58.353503
7.0,14,58.370543
11.0,34,58.414129
11.0,46,58.470749
9.0,12,58.486268
10.0,273,58.80759
11.0,53,58.869609
7.0,10,58.882683
7.0,10,58.896299
10.0,14,58.913408
7.0,14,58.931527
3.0,4,58.936558
9.0,10,58.949128
4.0,12,58.964271
4.0,16,58.982996
3.0,12,58.997541
2.0,15,59.016576
11.0,47,59.074222
8.0,18,59.098138
7.0,10,59.111168
3.0,10,59.123692
11.0,66,59.201741
7.0,14,59.220876
3.0,6,59.227904
3.0,8,59.238471
10.0,42,59.288873
7.0,10,59.300992
10.0,18,59.323176
7.0,10,59.335747
11.0,32,59.37554
11.0,15,59.394685
11.0,103,59.517596
4.0,9,59.52917
4.0,11,59.543312
10.0,116,59.680388
4.0,6,59.688426
7.0,10,59.700525
5.0,11,59.714131
7.0,14,59.731246
10.0,58,59.802386
3.0,27,59.835935
9.0,14,59.853969
4.0,15,59.872518
2.0,7,59.881023
3.0,8,59.892554
7.0,10,59.905071
7.0,10,59.917587
9.0,14,59.935622
3.0,5,59.942134
4.0,13,59.958656
9.0,10,59.971198
4.0,6,59.979204
10.0,23,60.005889
9.0,13,60.025037
8.0,10,60.037609
2.0,7,60.046185
10.0,111,60.180135
3.0,4,60.185177
8.0,18,61.44036
12.0,500,62.067886
8.0,14,62.085922
8.0,10,62.099441
10.0,30,62.135478
10.0,22,62.162573
2.0,7,62.172151
3.0,9,62.184745
10.0,285,62.526037
7.0,10,62.539578
11.0,209,62.794064
11.0,78,62.888658
10.0,71,62.973261
10.0,19,62.997418
10.0,54,63.062408
2.0,8,63.072459
10.0,161,63.267654
10.0,116,63.424394
2.0,11,63.440421
2.0,7,63.451961
10.0,73,63.552356
2.0,11,63.565956
10.0,50,63.624944
3.0,6,63.632487
3.0,7,63.643
4.0,30,63.679097
10.0,269,65.177771
11.0,64,65.277471
11.0,39,65.326615
11.0,21,65.356169
7.0,10,65.368685
7.0,10,65.381238
10.0,103,65.507971
8.0,10,65.521001
3.0,7,65.530514
9.0,13,65.546039
2.0,7,65.555558
10.0,135,65.716923
11.0,265,66.033708
11.0,500,66.641983
7.0,10,66.656555
10.0,15,66.675618
11.0,164,66.889185
9.0,15,66.911765
8.0,10,66.925279
3.0,6,66.932788
10.0,131,67.097451
7.0,10,67.110489
3.0,6,67.118531
8.0,11,67.13222
10.0,22,67.158366
3.0,4,67.163942
3.0,4,67.168947
10.0,60,67.242071
10.0,36,67.286657
11.0,29,67.320899
11.0,150,67.50345
2.0,7,67.512023
7.0,10,67.526596
10.0,113,67.669001
8.0,22,67.695286
2.0,7,67.703859
10.0,287,69.228727
7.0,10,69.248794
11.0,66,69.326891
11.0,86,69.42948
7.0,10,69.442514
3.0,6,69.450514
3.0,7,69.459031
10.0,113,69.596073
11.0,500,70.188609
10.0,16,70.207755
10.0,14,70.224864
3.0,12,70.242034
8.0,10,70.254526
11.0,110,70.385444
10.0,344,70.798652
3.0,9,70.810219
3.0,5,70.81779
11.0,207,71.061723
9.0,10,71.075241
10.0,316,72.63904
10.0,149,72.825014
9.0,15,72.843191
11.0,86,72.9469
7.0,10,72.959473
3.0,6,72.968015
11.0,232,73.245845
12.0,21,73.271509
3.0,9,73.283113
3.0,4,73.288679
4.0,19,73.31142
2.0,7,73.320934
2.0,7,73.328966
10.0,385,73.788524
3.0,8,73.798095
3.0,5,73.804669
10.0,261,74.113461
10.0,173,74.320313
4.0,11,74.333349
9.0,15,74.352377
10.0,231,74.628263
9.0,11,74.641431
8.0,22,74.668484
10.0,12,74.682631
11.0,161,74.872018
10.0,425,76.572538
3.0,5,76.578538
11.0,259,76.886783
7.0,10,76.900322
11.0,254,77.210377
10.0,17,77.232413
10.0,11,77.247506
2.0,7,77.257022
7.0,10,77.26954
10.0,102,77.392304
9.0,10,77.408821
7.0,10,77.420852
3.0,4,77.425857
7.0,10,77.438375
10.0,56,77.504835
10.0,13,77.520969
2.0,7,77.531521
3.0,6,77.538534
10.0,157,77.73304
3.0,4,77.740554
7.0,10,77.75408
10.0,12,77.768599
10.0,309,78.155445
11.0,151,78.336233
10.0,195,78.573742
2.0,3,78.578743
10.0,14,78.595488
3.0,4,78.601029
3.0,7,78.610598
2.0,7,78.619635
7.0,10,78.631781
11.0,500,80.423145
3.0,7,80.432712
7.0,10,80.444283
10.0,51,80.504181
3.0,8,80.514755
9.0,19,80.537808
8.0,10,80.550351
4.0,12,80.564493
10.0,15,80.583584
9.0,10,80.595634
11.0,146,80.767926
7.0,14,80.786035
11.0,500,81.375704
7.0,10,81.38822
2.0,3,81.393249
10.0,178,81.607146
13.0,141,81.780905
3.0,4,81.785908
7.0,10,81.799052
8.0,114,81.936268
8.0,10,81.948842
8.0,14,81.965903
11.0,500,83.75357
7.0,10,83.76514
9.0,10,83.779712
11.0,356,84.208669
3.0,4,84.215301
11.0,99,84.335311
9.0,18,84.357451
10.0,464,84.935973
2.0,7,84.944489
8.0,10,84.957006
7.0,10,84.970523
7.0,10,84.983559
3.0,11,85.000434
9.0,10,85.012041
7.0,10,85.024612
8.0,10,85.038169
9.0,10,85.052314
10.0,45,85.104725
10.0,241,85.395707
11.0,500,85.997841
4.0,7,86.006395
10.0,15,86.023554
11.0,308,87.600745
3.0,4,87.606756
9.0,12,87.622309
11.0,253,87.922989
10.0,80,88.019562
10.0,141,88.18873
9.0,13,88.204281
9.0,10,88.217831
3.0,15,88.236897
2.0,7,88.245415
11.0,148,88.428886
11.0,192,88.655665
11.0,500,89.251123
9.0,11,89.264642
11.0,500,91.128977
10.0,334,91.564711
7.0,10,91.576319
7.0,10,91.591389
2.0,11,91.605533
9.0,13,91.621619
3.0,8,91.632226
11.0,26,91.6638
11.0,75,91.756017
7.0,10,91.768535
11.0,500,92.382237
4.0,12,92.396754
10.0,210,92.645184
9.0,10,92.656765
1.0,4,92.662335
11.0,500,93.253707
7.0,10,93.266223
11.0,69,93.353414
7.0,14,93.371443
9.0,11,93.387979
10.0,50,93.449263
10.0,12,93.466302
