#{"t_start": 1743759050.326193, "env_id": "chokepoint"}
r,l,t
2.0,4,14.06326
9.0,22,14.08629
3.0,8,14.09529
3.0,4,14.10029
8.0,10,14.11129
3.0,7,14.11929
3.0,11,14.131292
7.0,10,14.142326
8.0,16,14.158889
8.0,13,14.17289
3.0,4,14.177892
3.0,5,14.183888
3.0,12,14.196856
3.0,19,14.216888
3.0,6,14.223888
3.0,8,14.23189
3.0,8,14.240926
10.0,14,14.256503
3.0,7,14.263497
7.0,19,14.283498
7.0,12,14.296495
7.0,12,14.309498
8.0,22,14.331497
7.0,12,14.344532
10.0,16,14.362106
8.0,14,14.376079
8.0,16,14.393107
3.0,6,14.399109
11.0,24,14.424109
0.0,1,14.426106
3.0,13,14.439141
9.0,24,14.463678
3.0,5,14.469679
7.0,11,14.480649
9.0,19,14.500649
7.0,13,14.513649
10.0,34,14.547654
3.0,22,14.57317
8.0,13,14.587168
3.0,9,14.596166
8.0,37,14.635164
10.0,34,14.669772
3.0,9,14.679775
3.0,11,14.690772
11.0,23,14.713774
8.0,18,14.732741
3.0,9,14.742798
7.0,19,14.762346
8.0,17,14.779319
7.0,9,14.789351
3.0,8,14.798346
8.0,26,14.824346
7.0,16,14.840383
6.0,10,14.85138
8.0,25,14.876953
3.0,43,14.918953
3.0,9,14.928949
2.0,5,14.93396
3.0,15,14.948996
3.0,14,14.963247
7.0,13,14.977247
8.0,27,15.004247
8.0,29,15.03325
12.0,32,15.064435
12.0,21,15.085435
8.0,21,15.106437
3.0,10,15.116406
2.0,9,15.126435
11.0,34,15.159726
3.0,7,15.1677
8.0,13,15.180729
11.0,21,15.201698
2.0,7,15.208729
8.0,12,15.221732
9.0,24,15.244761
7.0,31,15.275993
7.0,11,15.287024
7.0,27,15.31303
3.0,7,15.321024
8.0,17,15.338997
4.0,20,15.359264
7.0,16,15.375264
3.0,5,15.380264
7.0,26,15.408091
3.0,11,15.419084
3.0,19,15.43809
3.0,13,15.451126
12.0,19,15.470702
2.0,21,15.491671
7.0,11,15.50367
9.0,23,15.526673
7.0,15,15.541738
8.0,18,15.561306
7.0,15,15.576309
7.0,14,15.590309
3.0,6,15.597309
7.0,18,15.615309
10.0,20,15.6363
8.0,27,16.784806
13.0,36,16.821806
9.0,28,16.854813
3.0,9,16.865324
8.0,19,16.888325
3.0,6,16.895327
10.0,27,16.923323
7.0,11,16.935323
1.0,4,16.941323
5.0,8,16.950326
7.0,13,16.966843
4.0,15,16.982842
1.0,7,16.990842
1.0,3,16.995843
3.0,17,17.012843
9.0,18,17.031875
3.0,13,17.045904
9.0,18,17.064453
6.0,10,17.075462
11.0,30,17.105455
3.0,7,17.113453
8.0,28,17.142489
6.0,14,17.157766
1.0,6,17.164767
10.0,34,17.199732
3.0,12,17.21231
3.0,11,17.224309
7.0,15,17.240311
8.0,26,17.266928
15.0,27,17.294927
3.0,8,17.303928
9.0,19,17.322925
7.0,12,17.336898
2.0,14,17.351959
7.0,20,17.372513
7.0,14,17.387483
3.0,7,17.394483
8.0,21,17.4165
9.0,26,17.443556
6.0,18,17.462044
3.0,5,17.467045
9.0,19,17.487044
3.0,9,17.497044
3.0,12,17.509044
3.0,8,17.519042
3.0,9,17.529044
3.0,7,17.537044
2.0,9,17.547053
7.0,12,17.559561
8.0,23,17.583562
3.0,14,17.598562
3.0,6,17.605562
3.0,10,17.615562
5.0,7,17.623562
3.0,11,17.635562
3.0,11,17.646568
4.0,7,17.654567
7.0,8,17.66388
10.0,33,17.69788
12.0,31,17.72988
8.0,36,17.767428
3.0,4,17.771428
7.0,19,17.791428
11.0,43,17.836398
8.0,14,17.851406
9.0,14,17.865924
7.0,10,17.876924
7.0,12,17.889924
11.0,19,17.909924
3.0,14,17.924924
3.0,10,17.934924
8.0,28,17.963453
3.0,8,17.972453
8.0,18,17.991453
7.0,13,18.005481
3.0,6,18.01148
9.0,32,18.044516
13.0,40,18.086055
11.0,33,18.119054
10.0,27,18.146924
7.0,10,18.156924
3.0,12,18.170039
3.0,5,18.176039
3.0,6,18.182039
3.0,14,18.197006
3.0,7,18.205034
3.0,15,18.220039
3.0,6,18.22701
8.0,20,18.248074
7.0,15,18.263644
7.0,19,18.283643
7.0,12,18.295642
8.0,14,18.309642
3.0,7,18.317641
9.0,15,18.332644
3.0,11,18.344677
13.0,38,18.383215
3.0,7,18.390216
8.0,13,18.404216
11.0,45,18.450253
3.0,11,18.461827
9.0,11,18.472825
8.0,12,18.485827
12.0,46,18.533825
8.0,19,18.553863
14.0,35,18.589431
10.0,19,18.609437
7.0,13,18.623431
8.0,17,18.642437
8.0,16,18.659016
7.0,30,18.691016
12.0,22,18.714016
7.0,18,18.733019
11.0,17,18.751054
11.0,30,18.782633
10.0,21,18.804631
7.0,22,18.827631
10.0,30,18.859241
10.0,16,18.875242
7.0,21,18.897242
10.0,20,18.918241
3.0,5,18.924241
13.0,29,20.069232
3.0,7,20.077232
7.0,12,20.090228
10.0,23,20.114228
7.0,17,20.132231
3.0,9,20.14123
7.0,8,20.152232
3.0,6,20.159743
11.0,27,20.191746
8.0,12,20.204744
8.0,14,20.219743
7.0,10,20.230743
7.0,12,20.242742
3.0,9,20.251745
3.0,6,20.259256
9.0,20,20.280256
8.0,24,20.304287
8.0,15,20.31929
3.0,7,20.327291
7.0,21,20.348325
8.0,17,20.366872
2.0,4,20.37187
3.0,8,20.38087
3.0,8,20.38887
3.0,7,20.396872
11.0,26,20.422871
3.0,5,20.427899
9.0,27,20.456188
3.0,10,20.466762
3.0,10,20.477763
3.0,8,20.486763
12.0,17,20.503763
8.0,23,20.527763
8.0,13,20.541758
7.0,12,20.553795
3.0,5,20.559366
4.0,8,20.568368
10.0,27,20.595366
3.0,7,20.603365
9.0,17,20.620366
6.0,23,20.643366
11.0,15,20.659983
7.0,16,20.675978
7.0,18,20.69398
8.0,17,20.711977
8.0,23,20.735977
3.0,15,20.751019
3.0,4,20.756016
7.0,18,20.774559
3.0,6,20.780558
12.0,27,20.808559
3.0,9,20.818553
8.0,14,20.832529
8.0,21,20.853541
14.0,28,20.883076
13.0,42,20.925073
4.0,12,20.938069
12.0,24,20.962653
3.0,6,20.968652
8.0,15,20.984653
4.0,22,21.006653
8.0,11,21.018656
8.0,15,21.033653
10.0,25,21.05922
3.0,8,21.067251
13.0,38,21.10526
11.0,23,21.128256
7.0,11,21.140257
7.0,11,21.151294
7.0,10,21.161866
7.0,11,21.173869
3.0,6,21.179871
3.0,7,21.18787
5.0,10,21.197838
8.0,16,21.214869
3.0,6,21.220865
3.0,6,21.227841
9.0,19,21.247877
7.0,18,21.267002
11.0,27,21.293997
7.0,17,21.312006
3.0,7,21.319999
8.0,17,21.33697
3.0,7,21.345034
3.0,6,21.351035
3.0,8,21.360158
3.0,7,21.367132
8.0,20,21.388166
10.0,14,21.403163
7.0,19,21.422163
14.0,58,21.478684
7.0,8,21.487684
12.0,33,21.52268
3.0,7,21.530679
7.0,8,21.538711
7.0,18,21.557719
3.0,8,21.566294
7.0,17,21.584294
11.0,31,21.616293
7.0,11,21.627264
8.0,13,21.641294
8.0,23,21.664901
7.0,18,21.682908
15.0,34,21.716904
12.0,19,21.736906
3.0,8,21.744934
15.0,49,21.794485
3.0,20,21.814484
15.0,29,21.844484
3.0,10,21.854522
3.0,7,21.862097
12.0,23,21.886097
13.0,52,21.940099
3.0,9,21.950134
3.0,4,21.954136
3.0,7,21.961705
3.0,7,21.969705
7.0,17,21.987705
16.0,36,22.024705
7.0,12,22.037708
9.0,14,22.052743
16.0,20,22.073323
7.0,10,22.083867
3.0,6,22.090862
3.0,7,22.098832
6.0,13,22.111835
1.0,4,22.116835
3.0,11,22.128835
8.0,11,22.140835
11.0,19,22.160355
15.0,47,23.408948
9.0,12,23.421947
8.0,14,23.436947
9.0,14,23.451953
11.0,19,23.47246
3.0,7,23.479461
3.0,6,23.486463
9.0,12,23.50046
11.0,26,23.528461
10.0,23,23.555462
3.0,5,23.561969
3.0,9,23.571969
3.0,6,23.578969
3.0,5,23.585971
9.0,13,23.59997
11.0,31,23.631969
2.0,3,23.636002
3.0,5,23.641994
16.0,27,23.669616
6.0,7,23.677633
8.0,13,23.69161
12.0,33,23.725617
7.0,15,23.741614
3.0,9,23.751652
3.0,11,23.763217
18.0,28,23.799215
14.0,35,23.836218
4.0,14,23.851258
7.0,11,23.863798
9.0,18,23.8828
7.0,10,23.894799
7.0,12,23.90781
9.0,18,23.926798
12.0,34,23.96341
10.0,25,23.989409
7.0,10,24.00041
3.0,8,24.009412
8.0,17,24.027401
7.0,15,24.04341
8.0,9,24.053445
6.0,10,24.06402
7.0,17,24.082021
10.0,20,24.103019
7.0,13,24.116988
7.0,9,24.127022
7.0,17,24.14502
12.0,25,24.170629
3.0,5,24.176627
3.0,7,24.184624
7.0,13,24.198595
11.0,25,24.22538
7.0,15,24.241381
3.0,12,24.254389
3.0,6,24.260898
10.0,45,24.306908
10.0,19,24.326908
16.0,33,24.360967
7.0,9,24.372291
8.0,15,24.389282
8.0,10,24.400282
3.0,7,24.408285
15.0,31,24.441283
8.0,18,24.461287
16.0,26,24.490333
16.0,42,24.537333
7.0,10,24.550337
3.0,6,24.558341
8.0,14,24.573455
3.0,10,24.585454
10.0,17,24.604455
3.0,8,24.614456
3.0,6,24.621454
13.0,22,24.645454
12.0,22,24.670501
7.0,20,24.692499
7.0,19,24.712498
8.0,10,24.723498
13.0,30,24.754503
5.0,13,24.770016
13.0,30,24.803014
3.0,5,24.809019
7.0,10,24.821016
12.0,23,24.87054
7.0,10,24.88654
15.0,28,24.917538
8.0,12,24.931539
7.0,9,24.941541
7.0,14,24.957316
2.0,3,24.961827
3.0,5,24.967832
9.0,18,24.987835
7.0,30,25.018861
8.0,14,25.034864
10.0,32,25.068376
3.0,9,25.078385
10.0,23,25.106378
12.0,22,25.130376
7.0,13,25.144377
