#{"t_start": 1743396032.1313481, "env_id": "sneaky_enemies"}
r,l,t
7.0,10,40.226065
5.0,13,40.242065
10.0,30,40.278036
3.0,5,40.285035
2.0,11,40.301033
3.0,5,40.309036
9.0,16,40.331035
3.0,19,40.356833
4.0,11,40.371833
11.0,34,40.412833
3.0,4,40.418833
11.0,166,40.612836
2.0,15,40.630836
7.0,14,40.647836
3.0,6,40.655836
10.0,18,40.676836
7.0,10,40.689836
3.0,15,40.707836
1.0,3,40.711836
2.0,11,40.725836
4.0,8,40.735835
7.0,10,40.748836
2.0,7,40.756836
10.0,56,40.822837
4.0,11,40.836836
4.0,10,40.849836
10.0,79,40.942866
11.0,86,41.043705
7.0,12,41.058705
3.0,7,41.067708
4.0,11,41.081706
7.0,10,41.093705
8.0,14,41.110707
7.0,14,41.128705
4.0,11,41.142703
3.0,13,41.158703
4.0,12,41.173675
11.0,50,41.232705
12.0,24,41.260705
3.0,7,41.269705
4.0,23,41.297707
9.0,15,41.315706
3.0,13,41.3317
3.0,5,41.337706
9.0,22,41.364705
2.0,11,41.377706
11.0,19,41.400705
4.0,15,41.418705
7.0,10,41.431705
3.0,27,41.463676
3.0,6,41.470705
3.0,8,41.480705
7.0,14,41.497706
7.0,34,41.536705
5.0,13,41.552705
7.0,14,41.569705
10.0,28,41.602705
3.0,31,41.638706
8.0,18,41.660706
2.0,11,41.673675
7.0,10,41.685706
5.0,12,41.700705
9.0,15,41.718705
3.0,24,41.746706
3.0,15,41.764675
9.0,18,41.786705
2.0,7,41.795706
4.0,11,41.808705
8.0,14,41.824705
11.0,39,41.870705
3.0,9,41.881705
10.0,21,41.906705
10.0,34,41.945705
2.0,27,41.97771
5.0,17,41.997703
9.0,15,42.015705
4.0,34,42.055706
4.0,8,42.064706
5.0,15,42.082705
2.0,11,42.096706
10.0,16,42.115706
10.0,21,43.208129
10.0,18,43.230123
10.0,18,43.252124
5.0,19,43.279638
3.0,5,43.285636
12.0,132,43.44164
10.0,68,43.521641
2.0,11,43.535641
4.0,23,43.56316
9.0,10,43.576161
11.0,36,43.62416
1.0,3,43.629157
3.0,16,43.651157
9.0,10,43.665159
3.0,6,43.675158
11.0,61,43.75016
3.0,11,43.764157
7.0,11,43.778187
10.0,76,43.870191
7.0,14,43.887187
2.0,11,43.900183
9.0,15,43.919182
3.0,7,43.927188
10.0,144,44.09219
10.0,19,44.114188
8.0,26,44.144158
7.0,10,44.157189
3.0,6,44.165182
2.0,7,44.174191
3.0,5,44.18019
7.0,18,44.202188
3.0,15,44.22116
10.0,82,44.317156
3.0,9,44.328157
2.0,7,44.337157
2.0,11,44.350157
3.0,23,44.378156
7.0,10,44.390156
3.0,8,44.400157
4.0,17,44.42116
2.0,7,44.43016
8.0,23,44.45816
10.0,107,44.583182
3.0,5,44.590187
4.0,6,44.597187
3.0,7,44.606187
11.0,40,44.653187
3.0,15,44.671187
3.0,6,44.679188
4.0,10,44.692189
10.0,22,44.719187
4.0,11,44.733157
3.0,15,44.75194
3.0,16,44.770941
4.0,9,44.781941
6.0,27,44.816941
3.0,8,44.82694
5.0,11,44.840941
11.0,303,45.225944
3.0,5,45.232944
7.0,18,45.255972
8.0,14,45.273973
9.0,13,45.290973
9.0,11,45.304971
3.0,6,45.311971
2.0,7,45.320945
11.0,103,45.440944
11.0,16,45.460944
3.0,19,45.483945
9.0,10,45.495944
8.0,14,45.512944
4.0,9,45.523944
3.0,14,45.540941
2.0,7,45.549942
7.0,10,45.562939
2.0,3,45.566941
7.0,14,45.583942
3.0,15,45.601941
7.0,10,45.614972
4.0,8,45.624966
8.0,18,45.645966
7.0,27,45.678971
10.0,21,46.824171
4.0,18,46.845171
4.0,11,46.859171
8.0,14,46.877171
3.0,11,46.891206
9.0,10,46.907172
11.0,51,46.978169
9.0,15,47.000173
3.0,11,47.014172
10.0,123,47.159781
4.0,19,47.182776
4.0,16,47.201779
2.0,11,47.21578
4.0,10,47.227782
4.0,14,47.244749
2.0,7,47.253779
3.0,12,47.268779
7.0,10,47.28078
3.0,12,47.296777
2.0,3,47.30078
2.0,19,47.323783
2.0,7,47.33278
10.0,76,47.422779
3.0,8,47.432779
4.0,16,47.452779
9.0,11,47.466749
4.0,8,47.479748
8.0,18,47.503748
3.0,12,47.518781
10.0,60,47.589752
2.0,7,47.597753
3.0,7,47.606753
8.0,10,47.619753
7.0,10,47.632752
10.0,101,47.751753
2.0,3,47.755752
3.0,11,47.769777
10.0,21,47.793783
7.0,18,47.815785
4.0,15,47.832779
4.0,6,47.840776
10.0,124,47.983561
5.0,16,48.003561
4.0,9,48.014561
11.0,168,48.209561
3.0,15,48.227564
11.0,115,48.362564
4.0,9,48.373564
3.0,6,48.381564
10.0,86,48.482591
7.0,10,48.495594
11.0,307,48.878559
7.0,10,48.890561
11.0,73,48.975592
7.0,10,48.987591
12.0,123,49.128585
11.0,56,49.19456
7.0,55,49.259379
11.0,27,49.292349
7.0,10,50.440716
7.0,10,50.454716
7.0,14,50.476716
11.0,344,50.90417
3.0,13,50.920169
3.0,54,50.984169
8.0,11,50.998165
4.0,9,51.00914
9.0,10,51.022169
3.0,11,51.036171
11.0,108,51.164139
12.0,84,51.266942
7.0,10,51.279941
11.0,200,51.520942
9.0,10,51.532942
1.0,3,51.537941
3.0,7,51.546975
8.0,14,51.563972
2.0,7,51.571975
2.0,7,51.581967
3.0,10,51.593973
10.0,15,51.61194
8.0,24,51.640973
3.0,6,51.648973
4.0,12,51.664943
7.0,10,51.680946
11.0,104,51.812943
9.0,13,51.828943
11.0,173,52.030942
7.0,10,52.042943
4.0,11,52.056943
3.0,15,52.074943
7.0,10,52.087943
3.0,12,52.102946
7.0,10,52.114946
7.0,10,52.127948
3.0,13,52.147944
3.0,9,52.159943
4.0,9,52.172947
3.0,7,52.183945
4.0,8,52.195942
4.0,31,52.234941
4.0,15,52.254942
7.0,10,52.267944
11.0,240,52.569972
7.0,14,52.586967
7.0,18,52.608972
9.0,13,52.624967
7.0,10,52.636973
9.0,10,52.64897
2.0,7,52.657973
1.0,7,52.666975
7.0,10,52.678972
11.0,83,52.774974
10.0,145,52.940973
