#{"t_start": 1743793581.931727, "env_id": "sneaky_enemies"}
r,l,t
4.0,9,38.947687
10.0,24,38.977371
2.0,7,38.986947
4.0,15,39.006096
4.0,18,39.027175
4.0,7,39.036773
3.0,19,39.059822
3.0,13,39.075935
8.0,30,39.11221
6.0,15,39.131253
6.0,21,39.156327
3.0,8,39.1668
5.0,27,39.200537
9.0,21,39.227119
11.0,18,39.249154
4.0,11,39.263182
2.0,3,39.268188
2.0,11,39.280704
2.0,11,39.295742
3.0,11,39.310259
4.0,17,39.33104
9.0,11,39.349107
3.0,6,39.356688
3.0,10,39.369172
8.0,18,39.39372
8.0,35,39.437788
7.0,25,39.468319
11.0,39,39.516875
3.0,21,39.542456
3.0,6,39.550494
3.0,8,39.561037
3.0,6,39.568606
7.0,10,39.581179
3.0,11,39.594324
9.0,20,39.619023
4.0,14,39.637108
8.0,14,39.655143
4.0,11,39.670604
9.0,22,39.697418
4.0,11,39.711017
3.0,9,39.722094
3.0,15,39.740611
5.0,19,39.764142
3.0,9,39.774739
3.0,8,39.785315
7.0,14,39.803459
13.0,59,39.880213
3.0,6,39.887727
7.0,14,39.905321
3.0,5,39.912827
4.0,21,39.938873
8.0,22,39.965757
3.0,17,39.987794
4.0,6,39.995312
9.0,21,40.025461
3.0,5,40.031967
10.0,33,40.073045
5.0,19,40.096083
10.0,18,40.118118
3.0,10,40.132144
10.0,17,40.153181
7.0,14,40.172211
3.0,7,40.181222
6.0,23,40.209773
3.0,5,40.21629
4.0,15,40.234325
3.0,8,40.244842
3.0,9,40.25636
11.0,29,40.290905
3.0,6,40.299415
9.0,14,40.316427
3.0,7,40.324932
11.0,30,40.364016
3.0,11,40.384044
3.0,10,40.396548
9.0,13,40.413112
3.0,10,40.425631
9.0,11,40.439149
3.0,4,40.444666
3.0,6,40.452176
3.0,6,40.462186
10.0,23,40.489735
12.0,29,40.525838
4.0,12,40.541412
9.0,18,40.56203
3.0,15,40.580632
11.0,28,40.613389
8.0,10,40.626594
4.0,10,40.641142
4.0,11,40.654291
3.0,12,40.670717
7.0,14,40.689572
3.0,7,40.698118
2.0,12,40.713266
2.0,7,40.722293
10.0,24,40.750925
3.0,7,40.7605
2.0,7,40.769071
4.0,15,40.787217
4.0,9,40.79976
3.0,7,40.808935
9.0,13,40.825078
8.0,14,40.844221
9.0,30,40.883483
3.0,5,40.889483
2.0,7,40.898057
9.0,13,40.913746
8.0,19,40.936852
10.0,18,40.958851
8.0,18,40.98239
8.0,18,41.005947
3.0,11,41.019469
3.0,12,41.034502
3.0,11,41.048023
10.0,41,42.335455
9.0,18,42.368008
3.0,8,42.379514
4.0,13,42.400049
11.0,63,42.489775
3.0,11,42.507309
9.0,14,42.525328
3.0,6,42.532894
7.0,10,42.545471
4.0,11,42.560036
3.0,9,42.572084
7.0,10,42.588155
4.0,11,42.612026
10.0,33,42.664566
11.0,17,42.690285
12.0,23,42.720207
9.0,13,42.738162
4.0,8,42.748705
3.0,11,42.766727
3.0,11,42.782748
8.0,22,42.816856
11.0,24,42.851973
10.0,64,42.928274
2.0,7,42.936763
4.0,22,42.963327
8.0,38,43.014348
2.0,7,43.023905
3.0,15,43.042025
2.0,3,43.046064
8.0,18,43.069768
2.0,15,43.087874
12.0,37,43.133048
2.0,3,43.137072
5.0,16,43.15623
8.0,14,43.174339
13.0,32,43.213078
7.0,14,43.229506
4.0,19,43.252181
9.0,14,43.270736
7.0,14,43.287847
5.0,16,43.308506
10.0,22,43.336097
2.0,3,43.340098
3.0,17,43.361266
7.0,10,43.373368
11.0,21,43.400899
3.0,6,43.40892
4.0,19,43.434469
9.0,17,43.456498
12.0,29,43.494653
8.0,10,43.506745
7.0,14,43.526879
2.0,11,43.540451
4.0,19,43.566701
2.0,7,43.575249
10.0,34,43.618068
11.0,19,43.644565
7.0,10,43.657135
3.0,11,43.670675
7.0,14,43.68871
4.0,7,43.698229
12.0,31,43.737689
10.0,17,43.762226
4.0,19,43.790121
10.0,27,43.82944
7.0,14,43.846495
7.0,18,43.870634
7.0,10,43.888665
3.0,22,43.920698
10.0,26,43.95442
9.0,17,43.976483
2.0,7,43.984959
3.0,6,43.992526
2.0,11,44.006063
3.0,10,44.020202
8.0,18,44.041349
11.0,125,44.192303
7.0,14,44.208963
9.0,22,44.235713
12.0,50,44.297631
11.0,38,44.342457
8.0,22,44.3697
4.0,6,44.377267
8.0,14,44.397351
11.0,36,44.441245
3.0,5,44.44681
9.0,28,44.482421
10.0,22,44.510145
3.0,9,44.529242
8.0,14,44.547389
9.0,19,44.572036
3.0,15,44.590615
11.0,15,44.61079
4.0,7,44.619337
9.0,12,44.638413
9.0,15,44.657533
8.0,18,44.679636
4.0,9,44.691242
3.0,6,44.698809
11.0,60,44.77258
2.0,3,44.777617
10.0,25,44.808783
4.0,5,44.815389
11.0,49,44.874541
8.0,18,44.897624
9.0,22,44.925874
9.0,14,44.944058
8.0,22,44.971166
3.0,22,44.997618
3.0,5,45.004184
3.0,11,46.249638
3.0,7,46.263658
2.0,7,46.278174
3.0,19,46.306712
11.0,32,46.349321
2.0,8,46.360825
12.0,30,46.404383
7.0,10,46.42449
9.0,34,46.467646
8.0,14,46.486778
10.0,64,46.584206
4.0,6,46.595293
12.0,26,46.6329
13.0,32,46.673009
11.0,33,46.714352
7.0,15,46.73446
8.0,14,46.75244
4.0,10,46.768681
8.0,14,46.785795
4.0,7,46.795339
3.0,19,46.819009
2.0,11,46.833123
3.0,11,46.846717
10.0,23,46.875339
4.0,9,46.886943
2.0,7,46.895492
10.0,20,46.920179
7.0,22,46.949842
3.0,15,46.968553
3.0,7,46.9781
8.0,14,46.995114
2.0,6,47.002654
3.0,6,47.011234
10.0,19,47.033945
11.0,17,47.055067
7.0,10,47.067568
9.0,21,47.094197
4.0,14,47.111209
8.0,18,47.133925
8.0,18,47.15606
3.0,6,47.163631
11.0,19,47.187202
10.0,102,47.312107
7.0,14,47.329717
8.0,14,47.346836
9.0,14,47.364009
2.0,3,47.368008
8.0,27,47.401326
2.0,11,47.415044
4.0,15,47.434834
3.0,15,47.45298
9.0,21,47.479213
7.0,14,47.496369
2.0,11,47.51046
11.0,60,47.582841
3.0,19,47.607888
10.0,37,47.652197
12.0,59,47.723712
9.0,15,47.742262
4.0,7,47.751356
8.0,14,47.769418
3.0,7,47.778935
10.0,13,47.795008
10.0,19,47.818561
7.0,10,47.831078
11.0,34,47.872828
2.0,3,47.876861
7.0,10,47.892392
2.0,7,47.900864
8.0,10,47.913308
11.0,26,47.945025
9.0,14,47.962129
3.0,12,47.976734
9.0,15,47.994794
9.0,23,48.024869
3.0,10,48.037387
5.0,19,48.06151
3.0,6,48.069026
3.0,4,48.074542
15.0,55,48.141303
11.0,20,48.165853
2.0,8,48.176371
5.0,11,48.190915
3.0,4,48.196485
7.0,10,48.209027
2.0,3,48.212978
7.0,14,48.230543
8.0,14,48.246687
2.0,7,48.256263
11.0,202,48.498996
10.0,17,48.520339
3.0,7,48.529942
7.0,14,48.54609
7.0,10,48.560601
8.0,14,48.577742
4.0,14,48.594887
11.0,62,48.668453
13.0,27,48.702053
2.0,7,48.711083
12.0,56,48.77972
9.0,15,48.798756
7.0,10,48.812315
9.0,16,48.83235
10.0,19,50.009377
2.0,7,50.021434
9.0,39,50.074505
5.0,18,50.098534
7.0,10,50.111558
8.0,14,50.128593
11.0,74,50.223251
2.0,8,50.233768
7.0,10,50.246286
3.0,11,50.259803
9.0,14,50.27784
8.0,15,50.295876
3.0,11,50.313419
3.0,19,50.336459
9.0,37,50.382042
4.0,19,50.407087
11.0,43,50.459231
8.0,14,50.478331
13.0,144,50.653091
11.0,61,50.727977
2.0,7,50.736518
8.0,18,50.75863
7.0,19,50.782284
3.0,6,50.789297
7.0,14,50.807344
8.0,14,50.824927
3.0,9,50.836447
7.0,10,50.848964
3.0,5,50.856483
10.0,56,50.924872
10.0,40,50.976468
9.0,18,50.998503
9.0,14,51.015536
10.0,119,51.159848
8.0,14,51.176882
7.0,10,51.192437
8.0,10,51.204581
3.0,7,51.213153
10.0,18,51.234893
7.0,10,51.246468
4.0,7,51.256009
8.0,14,51.273113
2.0,7,51.282654
1.0,11,51.295258
4.0,12,51.310805
2.0,7,51.320379
7.0,18,51.348983
4.0,7,51.360504
5.0,31,51.402094
3.0,11,51.415622
12.0,28,51.452242
4.0,10,51.464381
10.0,32,51.50206
13.0,26,51.533873
11.0,25,51.565417
2.0,4,51.571419
7.0,22,51.597138
3.0,7,51.607374
4.0,9,51.61886
4.0,11,51.632884
9.0,19,51.656933
7.0,14,51.673962
3.0,23,51.703661
2.0,7,51.712818
3.0,23,51.742439
10.0,120,51.887936
10.0,26,51.920531
5.0,12,51.937566
7.0,10,51.950085
5.0,15,51.96912
3.0,7,51.977716
9.0,13,51.993801
7.0,14,52.010341
10.0,18,52.032478
3.0,8,52.042589
3.0,7,52.050599
3.0,6,52.059141
3.0,19,52.0813
2.0,7,52.089835
2.0,7,52.099433
3.0,7,52.107945
8.0,14,52.125081
3.0,7,52.133649
10.0,16,52.153746
9.0,22,52.17983
3.0,15,52.199923
7.0,27,52.23317
11.0,30,52.270687
9.0,11,52.283825
10.0,14,52.30231
5.0,19,52.324863
10.0,23,52.354422
10.0,219,54.075064
12.0,43,54.130138
3.0,11,54.146161
8.0,18,54.168181
10.0,23,54.202246
11.0,39,54.249849
2.0,15,54.269882
10.0,31,54.306932
7.0,10,54.320733
2.0,7,54.330241
11.0,114,54.464552
10.0,17,54.486685
2.0,7,54.495226
2.0,18,54.51889
5.0,23,54.546479
3.0,7,54.55502
10.0,31,54.593272
7.0,10,54.606503
11.0,26,54.637782
4.0,9,54.649305
3.0,7,54.657876
7.0,10,54.670388
10.0,23,54.704593
9.0,15,54.723247
9.0,11,54.736774
9.0,14,54.753895
10.0,93,54.868432
7.0,10,54.881
10.0,36,54.924381
11.0,75,55.012391
4.0,19,55.037087
7.0,10,55.048652
10.0,14,55.067763
7.0,14,55.084922
7.0,10,55.097496
10.0,13,55.114593
4.0,23,55.142323
10.0,84,55.242949
11.0,22,55.269996
7.0,10,55.284049
5.0,12,55.299578
10.0,14,55.317122
10.0,13,55.334162
7.0,19,55.358209
11.0,109,55.488465
11.0,15,55.506609
4.0,11,55.519752
4.0,45,55.57607
3.0,11,55.58964
3.0,6,55.597177
10.0,110,55.729232
4.0,14,55.745369
2.0,7,55.753943
2.0,6,55.760939
10.0,17,55.78351
3.0,6,55.791536
7.0,10,55.803695
9.0,14,55.820755
8.0,10,55.832864
3.0,4,55.837896
7.0,14,55.856982
3.0,4,55.860981
8.0,10,55.874125
3.0,30,55.910785
11.0,62,55.982685
4.0,7,55.992194
3.0,8,56.001006
12.0,20,56.028238
4.0,12,56.043236
10.0,19,56.070294
10.0,24,56.098845
11.0,20,56.124915
7.0,10,56.137434
8.0,14,56.154471
10.0,49,56.214639
8.0,14,56.23321
7.0,10,56.245733
7.0,10,56.258249
7.0,10,56.270769
10.0,131,56.430151
8.0,14,56.450223
10.0,12,56.465258
10.0,172,57.904469
11.0,38,57.955026
10.0,27,57.990568
8.0,14,58.007584
7.0,10,58.0201
2.0,7,58.03013
8.0,10,58.042154
10.0,25,58.074738
9.0,12,58.089257
3.0,7,58.098773
3.0,5,58.108305
10.0,17,58.128884
4.0,5,58.135432
2.0,7,58.144807
9.0,18,58.1659
9.0,11,58.179442
1.0,4,58.185543
11.0,29,58.219221
7.0,10,58.232808
10.0,147,58.408844
10.0,14,58.42639
10.0,93,58.538632
2.0,7,58.548151
7.0,14,58.56722
8.0,15,58.585337
11.0,17,58.605419
7.0,10,58.617961
2.0,7,58.627103
9.0,12,58.640648
11.0,76,58.733507
11.0,112,58.869366
10.0,18,58.891401
3.0,10,58.903436
8.0,15,58.922461
10.0,29,58.958035
3.0,5,58.964555
10.0,18,58.989595
9.0,16,59.009628
3.0,19,59.032911
10.0,53,59.097024
8.0,34,59.140114
3.0,5,59.147639
10.0,17,59.168674
3.0,23,59.196229
11.0,244,59.49091
3.0,5,59.497428
8.0,14,59.515463
3.0,4,59.520464
2.0,10,59.536506
3.0,5,59.543011
2.0,7,59.551023
2.0,11,59.566072
11.0,25,59.596626
5.0,28,59.634212
9.0,15,59.654258
2.0,3,59.658264
7.0,27,59.690814
12.0,34,59.732387
12.0,48,59.792924
3.0,10,59.804511
8.0,35,59.84821
9.0,12,59.863272
10.0,145,60.038178
11.0,77,60.130857
2.0,5,60.139375
9.0,14,60.156422
9.0,15,60.175457
2.0,14,60.193487
10.0,87,60.299699
11.0,175,61.67542
11.0,32,61.713524
11.0,24,61.743805
12.0,175,61.950056
10.0,11,61.964212
7.0,10,61.975753
11.0,23,62.005411
10.0,13,62.020982
2.0,7,62.030098
3.0,5,62.036646
5.0,10,62.049218
10.0,197,62.284245
11.0,36,62.328003
10.0,14,62.344168
3.0,4,62.350139
10.0,25,62.380706
7.0,14,62.398823
4.0,12,62.413642
11.0,104,62.537241
3.0,7,62.545844
8.0,10,62.558412
3.0,7,62.567905
3.0,7,62.577421
8.0,10,62.589023
2.0,7,62.597588
10.0,210,62.846671
11.0,95,62.965522
8.0,22,62.993783
3.0,6,63.002288
7.0,19,63.02636
11.0,16,63.046963
9.0,10,63.059482
3.0,5,63.067004
11.0,53,63.130637
3.0,8,63.141153
7.0,10,63.15419
3.0,4,63.159189
10.0,269,63.48222
10.0,15,63.501274
11.0,87,63.605524
11.0,153,63.792803
10.0,39,63.839398
8.0,10,63.853221
13.0,19,63.881256
11.0,36,63.92748
7.0,10,63.943023
9.0,22,63.97259
3.0,6,63.980602
3.0,7,65.210008
2.0,3,65.214521
8.0,14,65.235752
8.0,10,65.251261
11.0,27,65.284302
3.0,4,65.289304
7.0,10,65.303321
9.0,10,65.318527
11.0,65,65.412193
11.0,84,65.511071
9.0,11,65.525113
9.0,11,65.54015
2.0,7,65.549667
8.0,27,65.582735
10.0,36,65.626819
11.0,106,65.754204
11.0,27,65.78596
8.0,26,65.81661
9.0,11,65.832231
10.0,15,65.849897
13.0,31,65.889043
9.0,52,65.952388
3.0,8,65.963382
9.0,17,65.986389
1.0,7,65.995513
8.0,10,66.008054
10.0,17,66.028091
3.0,6,66.03712
10.0,17,66.058157
9.0,10,66.070673
11.0,29,66.10547
11.0,40,66.155556
10.0,23,66.184108
12.0,22,66.213663
3.0,8,66.22318
8.0,14,66.241216
11.0,93,66.35242
7.0,14,66.370489
8.0,10,66.383547
3.0,4,66.388574
10.0,66,66.469236
3.0,4,66.474753
3.0,7,66.485271
3.0,5,66.491271
10.0,61,66.567942
8.0,31,66.605253
7.0,10,66.619528
2.0,11,66.632541
6.0,19,66.656594
10.0,153,66.835295
8.0,10,66.848811
10.0,165,67.049699
9.0,14,67.067734
7.0,10,67.082258
9.0,10,67.095452
10.0,18,67.118676
9.0,14,67.135444
5.0,15,67.153465
10.0,142,67.329757
8.0,10,67.342844
7.0,10,67.354453
4.0,8,67.366555
4.0,5,67.37376
8.0,27,67.404568
9.0,14,67.422587
9.0,12,67.436755
10.0,56,67.504497
9.0,12,67.518668
9.0,12,67.534375
3.0,15,67.552436
8.0,10,67.564566
7.0,10,67.577622
9.0,12,67.590724
9.0,11,67.605501
10.0,15,67.624739
8.0,10,67.637355
10.0,40,67.684542
11.0,51,67.744238
3.0,6,68.922429
10.0,15,68.940464
9.0,11,68.957491
11.0,18,68.97951
8.0,10,68.99728
10.0,89,69.107734
4.0,6,69.116261
8.0,14,69.134292
4.0,16,69.154322
11.0,189,69.382316
7.0,14,69.399391
10.0,14,69.417443
10.0,124,69.563165
3.0,7,69.572177
2.0,3,69.577718
11.0,88,69.679585
1.0,3,69.683901
10.0,14,69.70297
8.0,10,69.715493
10.0,62,69.791125
9.0,11,69.80516
4.0,10,69.817678
3.0,5,69.825212
10.0,25,69.856725
10.0,48,69.91583
7.0,14,69.932852
9.0,13,69.949383
10.0,53,70.014949
11.0,135,70.176115
7.0,10,70.188631
10.0,85,70.294105
10.0,32,70.335916
10.0,19,70.359037
11.0,57,70.431179
10.0,65,70.511306
9.0,14,70.528327
2.0,7,70.538839
10.0,31,70.578503
10.0,19,70.603045
7.0,10,70.615574
9.0,10,70.62909
7.0,10,70.641173
7.0,10,70.654211
7.0,10,70.670337
9.0,17,70.69139
11.0,120,70.853075
3.0,6,70.86109
3.0,9,70.87711
8.0,20,70.901108
9.0,13,70.92013
4.0,8,70.931664
7.0,10,70.943807
10.0,121,71.089203
10.0,116,71.224651
10.0,15,71.242703
7.0,10,71.255815
11.0,500,73.095688
10.0,53,73.158618
7.0,10,73.171191
11.0,75,73.259907
3.0,9,73.270481
10.0,17,73.291625
10.0,18,73.312309
9.0,11,73.327837
10.0,100,73.45115
10.0,62,73.525481
9.0,10,73.539635
8.0,10,73.551204
10.0,204,73.794458
10.0,151,73.976802
7.0,14,73.993892
11.0,194,74.228513
10.0,215,74.486417
9.0,11,74.500991
11.0,500,75.096548
9.0,10,75.109093
8.0,14,75.125212
4.0,11,75.139385
8.0,10,75.150955
3.0,7,75.160522
10.0,31,76.362667
10.0,37,76.413255
10.0,164,76.621601
4.0,9,76.634639
3.0,12,76.649672
7.0,10,76.662696
7.0,10,76.676221
10.0,63,76.751641
4.0,8,76.762708
11.0,307,77.130147
10.0,19,77.155353
10.0,16,77.175261
11.0,404,77.660931
11.0,73,77.753216
7.0,10,77.764791
9.0,15,77.782923
4.0,31,77.82154
7.0,27,77.854158
7.0,10,77.866681
3.0,5,77.874192
10.0,56,77.942742
9.0,11,77.956325
9.0,11,77.969923
2.0,7,77.978508
9.0,11,77.992613
9.0,14,78.011215
10.0,15,78.030357
7.0,10,78.044517
2.0,11,78.058033
8.0,18,78.080068
11.0,44,78.134171
10.0,73,78.223841
7.0,14,78.24187
9.0,10,78.254958
11.0,302,78.614961
10.0,117,78.761241
11.0,113,80.154105
10.0,12,80.171615
7.0,10,80.185641
10.0,125,80.345946
4.0,12,80.361504
7.0,10,80.373604
9.0,11,80.388205
7.0,10,80.399777
11.0,251,80.69975
11.0,500,81.310669
10.0,469,81.869391
3.0,10,81.880937
2.0,7,81.894998
11.0,500,82.488496
9.0,11,82.50252
10.0,107,83.818116
3.0,4,83.823637
8.0,10,83.838167
9.0,11,83.854689
3.0,4,83.859694
3.0,4,83.866208
10.0,13,83.88624
10.0,12,83.905274
11.0,212,84.16437
9.0,13,84.182423
9.0,13,84.198023
10.0,173,84.404974
11.0,251,84.708607
11.0,500,85.326765
3.0,15,85.34585
2.0,3,85.349877
3.0,4,85.355994
10.0,380,85.833941
11.0,500,87.847637
10.0,89,87.95931
7.0,10,87.976343
9.0,11,87.989863
10.0,376,88.445343
3.0,6,88.453917
7.0,10,88.465996
10.0,307,88.831146
11.0,500,89.442532
9.0,14,89.459073
11.0,54,89.5277
2.0,7,89.536218
10.0,260,89.850823
9.0,14,89.867514
8.0,10,89.880092
3.0,4,89.88566
9.0,11,89.900765
10.0,12,89.914917
8.0,18,89.938048
10.0,238,91.498226
9.0,11,91.515263
9.0,11,91.530772
11.0,500,92.149407
11.0,500,92.750204
3.0,8,92.761242
9.0,14,92.778276
7.0,14,92.795421
11.0,500,93.404702
9.0,11,93.418283
2.0,10,93.430851
9.0,12,93.445971
10.0,81,93.543488
9.0,10,93.556011
9.0,11,93.572568
2.0,7,93.58161
3.0,4,93.586189
3.0,6,93.594759
