#{"t_start": 1743793677.0944746, "env_id": "sneaky_enemies"}
r,l,t
3.0,8,39.893306
9.0,19,39.916044
3.0,7,39.925282
9.0,13,39.940413
3.0,8,39.950988
10.0,28,39.984406
3.0,12,39.998974
3.0,16,40.018382
10.0,26,40.049091
5.0,19,40.071789
3.0,11,40.084329
9.0,15,40.104434
12.0,18,40.126205
2.0,7,40.137781
2.0,15,40.156866
11.0,21,40.183244
3.0,23,40.210549
4.0,8,40.221168
11.0,74,40.310082
4.0,12,40.325919
10.0,48,40.383269
3.0,8,40.392865
3.0,23,40.42216
9.0,13,40.438728
10.0,20,40.462433
1.0,11,40.477974
14.0,27,40.508943
10.0,23,40.537735
2.0,7,40.546309
10.0,63,40.621186
10.0,26,40.652883
3.0,19,40.675998
8.0,30,40.711637
8.0,18,40.73278
3.0,7,40.74135
3.0,5,40.748349
3.0,8,40.757919
4.0,13,40.775028
3.0,18,40.795855
3.0,11,40.811514
2.0,15,40.830078
3.0,18,40.852782
2.0,7,40.861366
3.0,8,40.870896
3.0,14,40.887502
11.0,38,40.932414
2.0,7,40.941265
9.0,19,40.965534
2.0,11,40.980056
2.0,3,40.983573
2.0,11,40.997092
4.0,8,41.007608
8.0,14,41.026156
10.0,18,41.048193
3.0,8,41.05871
10.0,19,41.082262
4.0,19,41.106297
3.0,15,41.124836
5.0,15,41.144873
3.0,17,41.165906
3.0,8,41.177425
8.0,34,41.218006
4.0,13,41.23404
4.0,36,41.27811
10.0,17,41.299145
7.0,14,41.318179
4.0,19,41.34072
2.0,13,41.358251
3.0,10,41.370272
11.0,34,41.41135
3.0,13,41.430379
9.0,11,41.443956
3.0,7,41.452554
9.0,27,41.487187
7.0,24,41.516348
3.0,14,41.533382
5.0,21,41.560415
4.0,9,41.571444
11.0,59,41.644073
2.0,11,41.657589
8.0,18,41.678623
2.0,7,41.688142
7.0,14,41.705178
3.0,27,42.882645
1.0,6,42.892158
5.0,19,42.917681
10.0,18,42.942268
8.0,15,42.960278
7.0,10,42.972795
8.0,14,42.990304
10.0,18,43.015478
8.0,10,43.031485
9.0,11,43.044998
9.0,37,43.090535
10.0,38,43.138047
2.0,3,43.14215
4.0,13,43.157723
3.0,7,43.166295
4.0,27,43.199013
10.0,52,43.260968
8.0,19,43.284107
3.0,26,43.316861
3.0,7,43.325435
3.0,11,43.338976
3.0,7,43.350229
11.0,58,43.418773
10.0,18,43.441421
8.0,22,43.467423
7.0,16,43.487571
7.0,18,43.508712
4.0,23,43.538975
4.0,13,43.555086
4.0,6,43.562679
4.0,9,43.574244
3.0,19,43.597392
4.0,18,43.620106
10.0,11,43.633242
3.0,11,43.64766
5.0,15,43.665605
7.0,14,43.683725
5.0,19,43.706895
2.0,7,43.715036
3.0,15,43.734152
8.0,24,43.76186
5.0,12,43.778404
5.0,15,43.796547
13.0,54,43.86446
2.0,11,43.878031
4.0,11,43.892114
4.0,7,43.901709
9.0,18,43.922405
10.0,33,43.962685
7.0,18,43.984828
7.0,23,44.012716
2.0,6,44.021304
10.0,16,44.048408
2.0,11,44.06443
3.0,8,44.073992
2.0,15,44.092164
2.0,7,44.101736
3.0,10,44.114848
3.0,18,44.135988
5.0,15,44.154082
7.0,10,44.166671
2.0,15,44.185819
7.0,19,44.208963
7.0,10,44.220644
9.0,22,44.248816
8.0,14,44.265924
3.0,7,44.274526
4.0,8,44.285093
10.0,30,44.32143
11.0,23,44.349499
6.0,23,44.377228
8.0,14,44.394239
10.0,30,44.430935
9.0,14,44.448509
5.0,12,44.462649
4.0,22,44.490329
4.0,25,44.521323
9.0,30,44.557069
3.0,7,44.565649
3.0,11,44.579194
9.0,15,44.598309
3.0,15,44.616922
8.0,17,44.638051
10.0,26,44.668743
9.0,18,44.691423
2.0,7,44.700452
11.0,32,44.739254
5.0,17,44.759392
9.0,14,44.778505
9.0,22,44.804188
5.0,8,44.815293
9.0,23,44.843468
9.0,14,44.860615
10.0,26,44.89332
4.0,9,44.903861
10.0,13,44.919023
7.0,13,44.936146
8.0,30,44.97338
6.0,15,44.993467
10.0,126,45.141614
2.0,7,45.150122
3.0,15,45.168655
11.0,57,45.23764
2.0,11,45.250742
4.0,8,45.261323
4.0,11,45.275928
2.0,7,45.284488
8.0,18,45.306628
4.0,10,45.318713
8.0,20,45.343414
9.0,22,45.370095
3.0,4,45.376132
11.0,70,46.655924
3.0,11,46.671946
11.0,183,46.910034
5.0,9,46.920716
10.0,22,46.948834
11.0,45,47.003236
10.0,107,47.130047
11.0,16,47.150191
5.0,10,47.162799
10.0,18,47.183799
11.0,89,47.290957
3.0,5,47.29799
4.0,11,47.312071
3.0,11,47.325162
7.0,10,47.337588
8.0,10,47.350696
7.0,22,47.378763
3.0,11,47.391878
4.0,11,47.406459
11.0,42,47.456889
2.0,3,47.460424
10.0,14,47.479005
3.0,6,47.486579
2.0,15,47.504695
5.0,23,47.536848
8.0,18,47.557858
8.0,10,47.570426
2.0,11,47.583555
2.0,11,47.598134
9.0,22,47.624388
12.0,28,47.659123
7.0,10,47.671233
10.0,53,47.736761
2.0,7,47.746279
2.0,11,47.760048
1.0,3,47.764061
11.0,66,47.844714
5.0,13,47.860737
3.0,15,47.878352
3.0,6,47.885921
7.0,18,47.909067
5.0,17,47.928787
8.0,14,47.947544
11.0,245,48.234043
2.0,3,48.238043
9.0,11,48.251188
2.0,7,48.260188
4.0,11,48.273332
7.0,10,48.285823
11.0,28,48.325401
3.0,18,48.352095
9.0,19,48.376738
4.0,15,48.405318
8.0,14,48.422888
4.0,8,48.433405
5.0,23,48.464525
2.0,14,48.484269
10.0,56,48.55357
2.0,9,48.565078
8.0,10,48.577584
3.0,5,48.584118
11.0,259,48.890572
8.0,34,48.933392
3.0,10,48.944932
3.0,23,48.972673
3.0,9,48.984242
3.0,10,48.995752
3.0,12,49.010325
9.0,22,49.037399
3.0,6,49.044807
12.0,51,49.105968
8.0,14,49.123998
8.0,14,50.448653
7.0,10,50.463683
12.0,97,50.604175
7.0,10,50.619196
11.0,65,50.73175
10.0,38,50.788923
8.0,14,50.80654
9.0,13,50.825139
10.0,16,50.847173
10.0,16,50.87173
5.0,14,50.890779
4.0,44,50.94869
8.0,11,50.961746
2.0,3,50.966742
10.0,108,51.095534
3.0,23,51.124137
11.0,83,51.221351
9.0,15,51.240434
10.0,123,51.387217
7.0,14,51.405244
7.0,14,51.422279
3.0,8,51.432795
8.0,10,51.446318
4.0,11,51.460341
3.0,21,51.486388
10.0,12,51.501418
3.0,15,51.522462
8.0,14,51.538982
3.0,11,51.554016
3.0,11,51.574078
10.0,20,51.598223
11.0,52,51.660799
8.0,17,51.680944
8.0,10,51.695474
4.0,12,51.711588
4.0,7,51.720118
3.0,6,51.728132
2.0,7,51.737375
8.0,30,51.774558
2.0,5,51.782074
10.0,127,51.937376
3.0,15,51.956405
3.0,30,51.992475
7.0,10,52.004992
8.0,22,52.031541
5.0,22,52.058581
2.0,7,52.069099
7.0,14,52.086135
7.0,14,52.10317
7.0,14,52.125023
5.0,20,52.150644
3.0,10,52.163165
10.0,65,52.24322
10.0,18,52.26529
10.0,17,52.28647
7.0,14,52.302547
8.0,14,52.322533
4.0,9,52.334699
2.0,7,52.34328
7.0,10,52.355811
10.0,22,52.383474
3.0,14,52.401507
8.0,22,52.427577
9.0,15,52.446676
10.0,22,52.473351
3.0,6,52.48193
9.0,26,52.513644
11.0,19,52.53831
10.0,220,52.806259
2.0,3,52.810797
2.0,15,52.831375
10.0,124,52.978626
9.0,11,52.992661
9.0,14,53.010691
9.0,22,53.038251
9.0,11,53.052287
10.0,14,54.370196
2.0,15,54.388718
9.0,14,54.410241
10.0,40,54.470322
4.0,7,54.481348
8.0,15,54.503378
7.0,10,54.515898
9.0,26,54.558988
8.0,18,54.593679
9.0,22,54.630316
10.0,14,54.653872
4.0,7,54.6644
7.0,10,54.677715
12.0,59,54.752356
3.0,4,54.758353
2.0,7,54.76789
2.0,7,54.779434
3.0,7,54.789513
4.0,11,54.803567
10.0,11,54.817116
10.0,28,54.849416
9.0,25,54.880502
7.0,10,54.893028
10.0,121,55.041423
11.0,15,55.058944
9.0,18,55.083499
4.0,8,55.093016
3.0,15,55.113054
14.0,171,55.320292
7.0,10,55.33356
2.0,5,55.339562
11.0,58,55.410185
3.0,8,55.420208
2.0,11,55.433245
13.0,18,55.459291
10.0,16,55.481833
2.0,11,55.499352
3.0,7,55.510425
9.0,13,55.531572
3.0,4,55.537569
7.0,10,55.551525
3.0,8,55.561035
4.0,12,55.577559
2.0,7,55.586076
3.0,11,55.599594
7.0,14,55.620144
7.0,18,55.641693
7.0,10,55.65723
9.0,13,55.672392
11.0,20,55.697459
9.0,13,55.713232
2.0,7,55.72181
11.0,81,55.818004
8.0,10,55.831695
2.0,9,55.842263
7.0,14,55.861399
11.0,55,55.926298
10.0,127,56.090412
11.0,108,56.219063
13.0,87,56.3314
3.0,11,56.345923
2.0,11,56.359441
4.0,6,56.367959
3.0,6,56.375476
2.0,7,56.384995
8.0,14,56.405036
8.0,18,56.429587
4.0,6,56.439109
8.0,18,56.468705
3.0,7,56.47727
5.0,13,56.495365
3.0,11,56.508942
10.0,17,56.530791
9.0,29,56.568017
7.0,10,56.580559
10.0,38,56.634207
10.0,15,56.654289
2.0,15,56.672296
12.0,20,56.699384
4.0,7,56.71026
2.0,7,56.719265
11.0,15,56.737792
10.0,103,56.86503
7.0,22,56.892584
6.0,11,56.9071
3.0,6,56.914619
3.0,12,56.929653
10.0,54,56.995498
10.0,105,58.51686
4.0,7,58.536434
11.0,30,58.598565
3.0,15,58.619454
4.0,9,58.630977
3.0,15,58.651002
8.0,10,58.663587
3.0,12,58.679159
7.0,18,58.704834
7.0,10,58.717405
3.0,7,58.72597
3.0,5,58.732705
10.0,22,58.761337
3.0,19,58.78445
11.0,91,58.890584
9.0,13,58.908648
11.0,35,58.952746
4.0,15,58.970777
11.0,121,59.116623
11.0,21,59.142727
10.0,15,59.161755
7.0,18,59.182796
3.0,6,59.191308
11.0,133,59.350615
2.0,7,59.360143
1.0,15,59.378673
2.0,7,59.388191
3.0,4,59.393708
11.0,59,59.465907
10.0,43,59.5185
7.0,10,59.531538
10.0,12,59.54706
9.0,10,59.561083
9.0,11,59.575621
10.0,14,59.593654
10.0,39,59.640961
10.0,32,59.678516
10.0,63,59.754605
3.0,12,59.768166
10.0,91,59.874839
4.0,12,59.889357
2.0,7,59.898874
4.0,10,59.912918
11.0,133,60.072232
3.0,7,60.080743
10.0,21,60.106791
9.0,11,60.121823
12.0,22,60.147863
3.0,6,60.155381
11.0,17,60.176416
8.0,14,60.193452
9.0,10,60.20697
7.0,18,60.229008
10.0,26,60.26308
2.0,5,60.26908
7.0,10,60.283114
7.0,14,60.299632
7.0,10,60.312665
7.0,10,60.325191
9.0,15,60.344226
9.0,11,60.357745
3.0,6,60.365262
3.0,6,60.372779
10.0,41,60.422362
9.0,22,60.450908
10.0,113,60.598692
13.0,119,60.752936
8.0,14,60.770452
11.0,167,60.965826
3.0,6,60.973385
3.0,11,62.237964
2.0,7,62.248481
1.0,3,62.252988
10.0,43,62.312052
12.0,73,62.410676
10.0,17,62.435213
3.0,6,62.442717
3.0,6,62.450226
8.0,10,62.462749
10.0,22,62.490295
10.0,21,62.515343
7.0,14,62.533894
14.0,113,62.669127
2.0,3,62.674645
7.0,26,62.707201
2.0,7,62.715718
3.0,23,62.745792
10.0,58,62.816754
9.0,11,62.831793
3.0,7,62.84082
7.0,10,62.853344
10.0,36,62.897418
11.0,18,62.922985
7.0,54,62.988609
4.0,7,62.999129
10.0,35,63.042242
3.0,14,63.058758
8.0,10,63.071794
9.0,14,63.090338
10.0,97,63.207689
9.0,20,63.232237
9.0,11,63.245271
7.0,10,63.258789
3.0,19,63.282344
3.0,27,63.314066
3.0,8,63.324647
7.0,10,63.338653
7.0,10,63.351682
7.0,14,63.369213
7.0,10,63.38236
2.0,15,63.400466
14.0,24,63.429576
10.0,16,63.449275
8.0,10,63.461389
2.0,6,63.468359
13.0,43,63.520188
9.0,13,63.535878
10.0,64,63.612268
7.0,18,63.647376
9.0,17,63.670517
10.0,127,63.820709
5.0,27,63.854794
3.0,20,63.87883
9.0,11,63.892865
10.0,15,63.911896
9.0,10,63.92442
7.0,14,63.941953
2.0,7,63.950467
8.0,34,63.994551
7.0,10,64.00707
10.0,17,64.028103
10.0,87,64.13323
10.0,29,64.169299
10.0,26,64.201371
10.0,34,64.243963
10.0,23,64.271515
3.0,12,64.287031
9.0,14,64.304145
13.0,56,64.370241
11.0,58,64.438211
7.0,10,64.450294
3.0,8,64.46087
3.0,9,64.471478
3.0,9,64.482047
13.0,21,64.507157
3.0,15,64.525313
8.0,18,64.547965
11.0,60,64.621002
12.0,30,64.656319
10.0,81,64.752412
10.0,29,66.031626
8.0,18,66.060184
8.0,10,66.074206
2.0,7,66.08573
9.0,11,66.103768
3.0,20,66.135325
10.0,19,66.158855
12.0,68,66.253496
10.0,13,66.269002
10.0,12,66.284017
4.0,11,66.298566
9.0,13,66.313683
2.0,7,66.323251
8.0,10,66.336743
3.0,14,66.353292
10.0,56,66.42195
2.0,7,66.430495
7.0,10,66.447553
11.0,14,66.470583
3.0,4,66.4761
9.0,23,66.50566
2.0,7,66.514177
10.0,11,66.528699
8.0,10,66.542281
9.0,14,66.558787
11.0,64,66.641178
11.0,28,66.677823
12.0,26,66.709541
10.0,244,66.997433
9.0,10,67.01051
12.0,129,67.160835
9.0,18,67.183987
8.0,14,67.201068
11.0,30,67.235721
9.0,18,67.259247
2.0,7,67.268761
2.0,3,67.27328
4.0,19,67.297326
3.0,8,67.306844
8.0,10,67.319362
8.0,34,67.360502
8.0,10,67.374035
9.0,13,67.389554
8.0,14,67.407589
8.0,14,67.427223
8.0,10,67.439251
3.0,11,67.453847
7.0,10,67.466367
3.0,7,67.474905
9.0,30,67.511114
2.0,7,67.520698
8.0,10,67.532302
3.0,6,67.541362
2.0,11,67.554962
10.0,150,67.733157
9.0,19,67.757796
3.0,6,67.765334
11.0,24,67.794963
10.0,50,67.852911
10.0,26,67.884243
8.0,10,67.89776
10.0,108,68.027533
3.0,8,68.037049
11.0,57,68.106694
9.0,17,68.130274
4.0,11,68.143805
3.0,5,68.150345
7.0,10,68.164936
2.0,3,68.168905
4.0,15,68.18697
3.0,4,68.192489
10.0,30,68.228615
10.0,25,68.259698
2.0,11,68.272842
11.0,108,68.399678
10.0,17,68.422227
4.0,15,68.440257
10.0,15,68.458784
10.0,54,68.523909
10.0,22,68.551145
12.0,22,69.76076
13.0,76,69.854441
2.0,19,69.883546
10.0,43,69.940629
9.0,10,69.954659
3.0,10,69.968721
3.0,10,69.980735
9.0,13,69.996249
3.0,7,70.0068
8.0,14,70.023917
9.0,17,70.045533
10.0,46,70.098271
14.0,49,70.157947
11.0,34,70.199027
3.0,6,70.207546
11.0,16,70.22859
10.0,259,70.538982
9.0,11,70.553631
3.0,15,70.571748
2.0,3,70.575748
1.0,3,70.580257
9.0,13,70.59584
9.0,11,70.609424
10.0,12,70.626529
2.0,7,70.635636
11.0,14,70.651883
8.0,22,70.678946
11.0,29,70.716097
11.0,16,70.735189
10.0,19,70.75879
11.0,69,70.842444
9.0,18,70.864048
4.0,9,70.875568
9.0,14,70.892654
10.0,21,70.917742
9.0,10,70.93062
3.0,11,70.943643
7.0,10,70.956167
10.0,14,70.974216
9.0,17,70.995251
9.0,12,71.012303
10.0,17,71.033344
9.0,13,71.049386
14.0,25,71.078937
3.0,12,71.094974
10.0,14,71.112003
9.0,14,71.129531
10.0,176,71.340521
9.0,10,71.352645
3.0,7,71.361186
7.0,10,71.373749
10.0,11,71.387297
10.0,91,71.492599
3.0,7,71.504087
9.0,15,71.522233
12.0,259,71.826849
11.0,128,71.978253
7.0,10,71.990337
3.0,12,72.005898
1.0,3,72.010433
2.0,3,72.014465
7.0,10,72.027008
11.0,41,72.074376
9.0,36,72.116611
10.0,25,72.147507
3.0,15,72.166542
3.0,7,72.177069
7.0,10,72.189587
3.0,4,72.195103
7.0,10,72.207623
7.0,10,72.220657
3.0,6,72.228667
5.0,23,73.481126
11.0,29,73.519664
10.0,189,73.759331
10.0,66,73.841606
9.0,11,73.855642
12.0,63,73.931786
10.0,81,74.028806
8.0,22,74.055003
3.0,7,74.064565
9.0,14,74.08169
9.0,21,74.106731
13.0,18,74.128878
2.0,11,74.143671
7.0,10,74.155789
12.0,135,74.319561
9.0,10,74.333613
11.0,36,74.376195
2.0,7,74.385716
7.0,10,74.398234
10.0,19,74.422799
3.0,19,74.44583
7.0,10,74.457856
9.0,15,74.478904
4.0,15,74.49694
11.0,116,74.635716
10.0,25,74.666778
2.0,11,74.680808
8.0,15,74.699338
11.0,12,74.716395
9.0,10,74.731494
9.0,14,74.74857
1.0,7,74.758151
3.0,7,74.766723
11.0,13,74.782465
9.0,15,74.802506
11.0,62,74.875776
3.0,7,74.885123
8.0,14,74.901227
10.0,13,74.917837
3.0,7,74.928374
4.0,14,74.944521
8.0,14,74.963095
11.0,500,75.554867
11.0,238,75.840643
7.0,10,75.861686
3.0,7,75.87072
11.0,213,77.459038
7.0,46,77.523671
3.0,8,77.534188
10.0,74,77.623327
12.0,316,78.00344
9.0,11,78.017009
10.0,60,78.087826
9.0,11,78.104428
10.0,25,78.135546
11.0,173,78.337745
7.0,10,78.352477
2.0,3,78.355752
9.0,10,78.367948
9.0,14,78.386005
9.0,13,78.401065
10.0,173,78.606338
3.0,7,78.615413
7.0,10,78.628467
2.0,9,78.638953
9.0,11,78.653039
11.0,97,78.780742
11.0,99,78.897674
13.0,16,78.915756
9.0,11,78.93077
11.0,131,79.083506
3.0,12,79.10053
11.0,40,79.148388
11.0,500,79.744824
10.0,149,81.137865
11.0,136,81.298007
9.0,10,81.311094
2.0,7,81.319127
9.0,12,81.334989
5.0,15,81.354023
11.0,142,81.521602
9.0,14,81.538059
7.0,14,81.555063
9.0,11,81.56905
10.0,12,81.583009
8.0,31,81.621066
7.0,10,81.634589
3.0,8,81.644128
3.0,5,81.650664
7.0,10,81.662568
10.0,14,81.680618
9.0,13,81.696052
11.0,53,81.758696
12.0,24,81.788863
11.0,14,81.809015
10.0,29,81.844026
2.0,7,81.852599
3.0,7,81.861717
12.0,192,82.092326
9.0,11,82.10685
11.0,15,82.124885
9.0,12,82.140909
3.0,5,82.146922
3.0,4,82.152434
3.0,23,82.182509
9.0,10,82.195033
9.0,11,82.20855
3.0,4,82.214068
4.0,12,82.229625
7.0,14,82.24674
3.0,6,82.254186
9.0,11,82.268188
12.0,32,82.307163
4.0,8,82.316737
10.0,69,82.400772
2.0,3,82.404809
8.0,10,82.417297
9.0,10,82.429816
8.0,10,82.442848
10.0,46,82.49858
11.0,196,82.733744
9.0,13,82.749262
9.0,30,82.787856
4.0,13,82.804894
8.0,10,82.81741
8.0,10,82.830431
4.0,5,82.836444
9.0,10,82.85047
7.0,10,82.863513
10.0,68,82.944797
3.0,11,82.957885
9.0,17,82.979074
10.0,16,82.999217
10.0,429,84.774745
9.0,15,84.793767
8.0,10,84.809281
3.0,4,84.815792
3.0,4,84.821294
11.0,500,85.438683
11.0,207,85.687577
8.0,26,85.719127
3.0,4,85.727643
9.0,10,85.739148
8.0,19,85.762677
11.0,66,85.842162
9.0,10,85.854735
3.0,4,85.860763
10.0,238,86.143342
11.0,317,86.525609
9.0,14,86.542642
12.0,106,86.668376
14.0,76,86.760984
6.0,15,86.780664
2.0,7,86.789697
9.0,10,86.801811
11.0,220,87.06544
7.0,10,87.078552
9.0,10,87.090641
8.0,10,87.104673
13.0,36,87.148793
10.0,75,87.24041
10.0,319,88.937985
9.0,14,88.957004
7.0,14,88.973536
4.0,5,88.980536
3.0,6,88.989052
10.0,25,89.022319
3.0,6,89.029319
12.0,325,89.413342
10.0,448,89.954293
10.0,108,90.08399
9.0,11,90.098508
11.0,500,90.694325
11.0,74,90.784794
9.0,14,90.802793
9.0,13,90.819359
7.0,10,90.831495
8.0,10,90.844068
3.0,4,90.84906
2.0,7,90.85963
9.0,11,90.8732
11.0,104,90.996927
12.0,315,92.656078
9.0,10,92.668681
10.0,129,92.879689
9.0,10,92.891724
11.0,500,93.509757
7.0,10,93.522792
10.0,18,93.552911
4.0,10,93.568422
2.0,23,93.596966
11.0,73,93.684528
11.0,500,94.28082
7.0,10,94.293349
8.0,10,94.305868
10.0,14,94.324986
9.0,11,94.338559
2.0,11,94.351701
11.0,64,94.427191
3.0,4,94.431764
1.0,8,94.44225
